Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,161617840.0,0.5406041741371155,1.4349360526466626e-06,54.46,0.523430347442627,1.4681260154247866e-06,56.87
0,5010153040.0,0.4952186048030853,1.3125377336109523e-06,61.9,0.47798746824264526,1.3692858829017496e-06,63.3
10,53495505040.0,0.22444166243076324,5.676664045495272e-07,87.84,0.23390816152095795,7.447528673765191e-07,84.69
20,101980857040.0,0.22187158465385437,7.584051786579948e-07,87.26,0.22757242619991302,7.437574254254287e-07,84.65
30,150466209040.0,0.21273741126060486,7.379744602076244e-07,87.86,0.22107058763504028,7.972636808517564e-07,84.75
40,198951561040.0,0.19040140509605408,1.195330355585611e-06,87.94,0.21210607886314392,1.2249789733687066e-06,85.33
50,247436913040.0,0.1697920560836792,2.009925538004609e-06,88.6,0.19946065545082092,1.872084112619632e-06,85.62
60,295922265040.0,0.16942384839057922,2.202931909778272e-06,88.76,0.19641488790512085,2.0298123217799002e-06,85.66
70,344407617040.0,0.1607433408498764,2.554049615355325e-06,88.72,0.18819481134414673,2.3350455649051582e-06,85.77
80,392892969040.0,0.13806892931461334,3.8261505324044265e-06,88.7,0.17952954769134521,3.4833290101232706e-06,85.85
90,441378321040.0,0.13033297657966614,4.002960395155242e-06,89.02,0.18035614490509033,4.557793545245659e-06,86.27
