Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,8.69612979888916,95.84,8.780623435974121,88.87
0,8947575360.0,1.9487324953079224,98.3,2.465775489807129,91.3
10,98423328960.0,0.6870810985565186,99.1,1.832389235496521,92.19
20,187899082560.0,0.8007714152336121,99.12,1.9860488176345825,92.25
30,277374836160.0,0.6128354668617249,99.42,2.0788285732269287,92.42
40,366850589760.0,0.544078528881073,99.52,2.0564842224121094,92.48
50,456326343360.0,0.5570432543754578,99.58,2.0074775218963623,92.44
60,545802096960.0,0.4038041830062866,99.8,2.359975576400757,92.49
70,635277850560.0,0.45343828201293945,99.72,2.1467392444610596,92.54
80,724753604160.0,0.297201544046402,99.72,2.5838253498077393,92.59
90,814229357760.0,0.44968751072883606,99.7,2.90055775642395,92.65
100,894757536000.0,0.36730143427848816,99.84,2.553659677505493,92.65
