Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,61809337600.0,23.863712310791016,24.74,27.56416893005371,23.37
0,80393772160.0,11.764708518981934,49.2,12.86046314239502,44.68
10,266238117760.0,7.1895904541015625,66.88,10.43893814086914,57.25
20,452082463360.0,6.281150817871094,72.02,10.410737991333008,60.76
30,637926808960.0,6.53467321395874,76.22,11.607606887817383,62.05
40,823771154560.0,6.404862880706787,79.88,13.648384094238281,63.12
50,1009615500160.0,6.619027614593506,81.4,12.429840087890625,63.8
60,1195459845760.0,5.988334655761719,84.34,13.726771354675293,64.24
70,1381304191360.0,7.146486759185791,85.26,15.298287391662598,64.61
80,1567148536960.0,6.2993645668029785,87.58,15.067549705505371,64.95
90,1752992882560.0,7.464023590087891,88.26,16.06037712097168,65.25
100,1920252793600.0,9.199409484863281,89.06,18.94256019592285,65.44
