Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,53337043200.0,74.4709701538086,24.38,80.79468536376953,25.19
0,69338156160.0,12.491454124450684,82.04,12.624680519104004,78.22
10,229349285760.0,3.949068307876587,92.84,5.153756618499756,87.62
20,389360415360.0,2.2267558574676514,95.16,3.6084115505218506,89.41
30,549371544960.0,4.598148345947266,96.42,5.910130977630615,89.9
40,709382674560.0,3.276492118835449,97.36,5.131865501403809,90.52
50,869393804160.0,2.4265809059143066,97.64,4.76503324508667,90.72
60,1029404933760.0,2.1013619899749756,98.3,5.332355499267578,91.1
70,1189416063360.0,2.036473035812378,98.56,4.076657295227051,91.28
80,1349427192960.0,1.4419831037521362,98.8,4.601644992828369,91.39
90,1509438322560.0,1.9841464757919312,99.06,4.800660133361816,91.49
100,1653448339200.0,1.772188663482666,99.02,6.659022331237793,91.19
