Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,168641968.0,0.44180774688720703,4.6967895173111174e-07,42.04,0.4330151677131653,5.763691888205358e-07,43.67
0,5227901008.0,0.40902844071388245,5.965153491160891e-07,45.0,0.4021976888179779,5.788346015833667e-07,45.85
10,55820491408.0,0.1776645928621292,4.980923904440715e-07,68.08,0.20990599691867828,5.256063673186873e-07,66.67
20,106413081808.0,0.18259601294994354,7.043959158181679e-07,69.02,0.21356593072414398,5.816797283841879e-07,67.52
30,157005672208.0,0.19078461825847626,7.004116469033761e-07,69.38,0.2197648286819458,6.559400276273664e-07,68.37
40,207598262608.0,0.20480576157569885,1.2160023743490456e-06,71.28,0.23854069411754608,1.1679996987368213e-06,70.59
50,258190853008.0,0.20653223991394043,1.8316862906431197e-06,72.26,0.23959526419639587,1.8613471866046893e-06,71.73
60,308783443408.0,0.20115554332733154,2.811900003507617e-06,73.04,0.23797385394573212,1.980307615667698e-06,72.03
70,359376033808.0,0.19496679306030273,2.399257482466055e-06,73.82,0.23629459738731384,2.2816100226918934e-06,72.23
80,409968624208.0,0.17909738421440125,3.909343377017649e-06,73.94,0.23057135939598083,3.66379867955402e-06,72.81
90,460561214608.0,0.16451320052146912,4.8348620111937635e-06,74.24,0.23054249584674835,5.434588729258394e-06,73.66
