Name,Dense Accuracy,Pruned Accuracy
vgg19_normal_cifar10_1789151382.1595109_rf_level_1_lr_0.03_recording_lr_sweep_no_ffcv_test_acc_93.13.pth,93.13,85.97
vgg19_normal_cifar10_1789151381.7698495_rf_level_1_lr_0.03_recording_lr_sweep_no_ffcv_test_acc_92.82.pth,92.82,91.11
vgg19_normal_cifar10_1789151375.918908_rf_level_1_lr_0.03_recording_lr_sweep_no_ffcv_test_acc_92.85.pth,92.85,91.52
