layer_names,pr
conv1,0.0
layer1.0.conv1,0.46435547
layer1.0.conv2,0.41715494
layer1.0.conv3,0.43029785
layer1.0.shortcut.0,0.47729492
layer1.1.conv1,0.5019531
layer1.1.conv2,0.5307075
layer1.1.conv3,0.3961792
layer1.2.conv1,0.39208984
layer1.2.conv2,0.48817274
layer1.2.conv3,0.29437256
layer2.0.conv1,0.40072632
layer2.0.conv2,0.4828966
layer2.0.conv3,0.25343323
layer2.0.shortcut.0,0.14377594
layer2.1.conv1,0.4484558
layer2.1.conv2,0.47355822
layer2.1.conv3,0.20500183
layer2.2.conv1,0.37226868
layer2.2.conv2,0.5095689
layer2.2.conv3,0.30352783
layer2.3.conv1,0.35914612
layer2.3.conv2,0.4464518
layer2.3.conv3,0.21136475
layer3.0.conv1,0.12311554
layer3.0.conv2,0.19867961
layer3.0.conv3,0.28629303
layer3.0.shortcut.0,0.24597359
layer3.1.conv1,0.5517349
layer3.1.conv2,0.8574168
layer3.1.conv3,0.93836975
layer3.2.conv1,0.52518845
layer3.2.conv2,0.87542385
layer3.2.conv3,0.9500656
layer3.3.conv1,0.59449005
layer3.3.conv2,0.90205723
layer3.3.conv3,0.96217346
layer3.4.conv1,0.4919815
layer3.4.conv2,0.9055244
layer3.4.conv3,0.9720688
layer3.5.conv1,0.5726738
layer3.5.conv2,0.94692653
layer3.5.conv3,0.9867935
layer4.0.conv1,0.45337105
layer4.0.conv2,0.8051495
layer4.0.conv3,0.71148014
layer4.0.shortcut.0,0.6901355
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
