layer_names,pr
conv1,0.0
layer1.0.conv1,0.31713867
layer1.0.conv2,0.3725586
layer1.0.conv3,0.28338623
layer1.0.shortcut.0,0.25152588
layer1.1.conv1,0.43273926
layer1.1.conv2,0.5671658
layer1.1.conv3,0.4906006
layer1.2.conv1,0.38891602
layer1.2.conv2,0.62860787
layer1.2.conv3,0.6561279
layer2.0.conv1,0.2925415
layer2.0.conv2,0.38553873
layer2.0.conv3,0.26138306
layer2.0.shortcut.0,0.28282928
layer2.1.conv1,0.26885986
layer2.1.conv2,0.29037136
layer2.1.conv3,0.24937439
layer2.2.conv1,0.22676086
layer2.2.conv2,0.2649197
layer2.2.conv3,0.22929382
layer2.3.conv1,0.20541382
layer2.3.conv2,0.2532145
layer2.3.conv3,0.27497864
layer3.0.conv1,0.16844177
layer3.0.conv2,0.2411126
layer3.0.conv3,0.17295456
layer3.0.shortcut.0,0.25889397
layer3.1.conv1,0.2552185
layer3.1.conv2,0.20080566
layer3.1.conv3,0.16130829
layer3.2.conv1,0.22890091
layer3.2.conv2,0.21362135
layer3.2.conv3,0.18232346
layer3.3.conv1,0.2252388
layer3.3.conv2,0.24307929
layer3.3.conv3,0.21229172
layer3.4.conv1,0.21262741
layer3.4.conv2,0.2626631
layer3.4.conv3,0.24840927
layer3.5.conv1,0.21419144
layer3.5.conv2,0.3171234
layer3.5.conv3,0.35751343
layer4.0.conv1,0.2871933
layer4.0.conv2,0.62906647
layer4.0.conv3,0.62171364
layer4.0.shortcut.0,0.6068063
layer4.1.conv1,0.5044136
layer4.1.conv2,0.44498613
layer4.1.conv3,0.5185251
layer4.2.conv1,0.84342575
layer4.2.conv2,0.92286044
layer4.2.conv3,0.8263445
linear,0.0
