layer_names,pr
features.0,0.0
features.4,0.0124782985
features.8,0.010484483
features.11,0.00012207031
features.15,0.00060696073
features.18,0.008829753
features.21,0.09012858
features.24,0.11583964
features.28,0.8967607
features.31,0.9077623
features.34,0.90716046
features.37,0.9019996
features.40,0.8968277
features.43,0.89033043
features.46,0.8891491
features.49,0.89158463
classifier,0.0
