layer_names,pr
conv1,0.0
layer1.0.conv1,0.031982422
layer1.0.conv2,0.03822157
layer1.0.conv3,0.077697754
layer1.0.shortcut.0,0.0692749
layer1.1.conv1,0.051879883
layer1.1.conv2,0.05069987
layer1.1.conv3,0.06768799
layer1.2.conv1,0.03765869
layer1.2.conv2,0.05810547
layer1.2.conv3,0.049743652
layer2.0.conv1,0.046813965
layer2.0.conv2,0.0984158
layer2.0.conv3,0.07929993
layer2.0.shortcut.0,0.045913696
layer2.1.conv1,0.082229614
layer2.1.conv2,0.08508301
layer2.1.conv3,0.04156494
layer2.2.conv1,0.042053223
layer2.2.conv2,0.10118273
layer2.2.conv3,0.058776855
layer2.3.conv1,0.050933838
layer2.3.conv2,0.2048611
layer2.3.conv3,0.12390137
layer3.0.conv1,0.124420166
layer3.0.conv2,0.25460306
layer3.0.conv3,0.07962036
layer3.0.shortcut.0,0.015422821
layer3.1.conv1,0.066093445
layer3.1.conv2,0.22954474
layer3.1.conv3,0.22157288
layer3.2.conv1,0.06170273
layer3.2.conv2,0.34173244
layer3.2.conv3,0.44332123
layer3.3.conv1,0.03378296
layer3.3.conv2,0.14368862
layer3.3.conv3,0.33625793
layer3.4.conv1,0.05063629
layer3.4.conv2,0.5158047
layer3.4.conv3,0.58524704
layer3.5.conv1,0.064689636
layer3.5.conv2,0.5563863
layer3.5.conv3,0.6024666
layer4.0.conv1,0.010175705
layer4.0.conv2,0.56205875
layer4.0.conv3,0.08240795
layer4.0.shortcut.0,0.07655239
layer4.1.conv1,0.76749325
layer4.1.conv2,0.9803865
layer4.1.conv3,0.92115116
layer4.2.conv1,0.7073345
layer4.2.conv2,0.9826787
layer4.2.conv3,0.9366865
linear,0.0
