Name,Dense Accuracy,Pruned Accuracy
resnet50_normal_cifar10_1788745037.2133198_rf_level_4_lr_0.0001_recording_lr_sweep_no_ffcv_test_acc_68.4.pth,68.4,44.69
resnet50_normal_cifar10_1788744898.7421641_rf_level_4_lr_0.0001_recording_lr_sweep_no_ffcv_test_acc_70.43.pth,70.43,50.79
resnet50_normal_cifar10_1788744840.882203_rf_level_4_lr_0.0001_recording_lr_sweep_no_ffcv_test_acc_69.64.pth,69.64,51.03
