layer_names,pr
conv1,0.0
layer1.0.conv1,0.22680664
layer1.0.conv2,0.51660156
layer1.0.conv3,0.2593994
layer1.0.shortcut.0,0.2607422
layer1.1.conv1,0.43304443
layer1.1.conv2,0.54937065
layer1.1.conv3,0.2670288
layer1.2.conv1,0.46417236
layer1.2.conv2,0.60823566
layer1.2.conv3,0.26116943
layer2.0.conv1,0.49664307
layer2.0.conv2,0.8108317
layer2.0.conv3,0.37297058
layer2.0.shortcut.0,0.52931976
layer2.1.conv1,0.6874695
layer2.1.conv2,0.8320991
layer2.1.conv3,0.37672424
layer2.2.conv1,0.70007324
layer2.2.conv2,0.8560927
layer2.2.conv3,0.37576294
layer2.3.conv1,0.6968231
layer2.3.conv2,0.8648139
layer2.3.conv3,0.3734436
layer3.0.conv1,0.7097168
layer3.0.conv2,0.97198826
layer3.0.conv3,0.5288086
layer3.0.shortcut.0,0.746233
layer3.1.conv1,0.9172859
layer3.1.conv2,0.98983085
layer3.1.conv3,0.52941513
layer3.2.conv1,0.94150543
layer3.2.conv2,0.99664986
layer3.2.conv3,0.5263901
layer3.3.conv1,0.9568634
layer3.3.conv2,0.9986894
layer3.3.conv3,0.5286827
layer3.4.conv1,0.96206665
layer3.4.conv2,0.99872506
layer3.4.conv3,0.53074646
layer3.5.conv1,0.97345734
layer3.5.conv2,0.9994066
layer3.5.conv3,0.5290756
layer4.0.conv1,0.9714222
layer4.0.conv2,0.99989617
layer4.0.conv3,0.74833965
layer4.0.shortcut.0,0.989975
layer4.1.conv1,0.9999914
layer4.1.conv2,0.9999822
layer4.1.conv3,0.74916744
layer4.2.conv1,0.9999962
layer4.2.conv2,0.99999195
layer4.2.conv3,0.7489948
linear,0.0
