layer_names,pr
conv1,0.0
layer1.0.conv1,0.24584961
layer1.0.conv2,0.7470161
layer1.0.conv3,0.25146484
layer1.0.shortcut.0,0.24432373
layer1.1.conv1,0.50219727
layer1.1.conv2,0.7513835
layer1.1.conv3,0.24603271
layer1.2.conv1,0.50445557
layer1.2.conv2,0.75420463
layer1.2.conv3,0.25665283
layer2.0.conv1,0.50064087
layer2.0.conv2,0.9779663
layer2.0.conv3,0.35203552
layer2.0.shortcut.0,0.5001602
layer2.1.conv1,0.70669556
layer2.1.conv2,0.983785
layer2.1.conv3,0.35327148
layer2.2.conv1,0.70529175
layer2.2.conv2,0.9889323
layer2.2.conv3,0.3527527
layer2.3.conv1,0.7101898
layer2.3.conv2,0.99296737
layer2.3.conv3,0.35287476
layer3.0.conv1,0.7095642
layer3.0.conv2,1.0
layer3.0.conv3,0.4984436
layer3.0.shortcut.0,0.70682335
layer3.1.conv1,0.9843483
layer3.1.conv2,1.0
layer3.1.conv3,0.49851608
layer3.2.conv1,0.98723984
layer3.2.conv2,1.0
layer3.2.conv3,0.49829102
layer3.3.conv1,0.98889923
layer3.3.conv2,1.0
layer3.3.conv3,0.4994278
layer3.4.conv1,0.99069595
layer3.4.conv2,1.0
layer3.4.conv3,0.49817657
layer3.5.conv1,0.99173737
layer3.5.conv2,1.0
layer3.5.conv3,0.49821472
layer4.0.conv1,0.9924736
layer4.0.conv2,1.0
layer4.0.conv3,0.7061291
layer4.0.shortcut.0,0.99640465
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,0.7060232
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,0.70659065
linear,0.0
