layer_names,pr
conv1,0.0
layer1.0.conv1,0.45581055
layer1.0.conv2,0.4136556
layer1.0.conv3,0.4008789
layer1.0.shortcut.0,0.45117188
layer1.1.conv1,0.48187256
layer1.1.conv2,0.49419487
layer1.1.conv3,0.34039307
layer1.2.conv1,0.36724854
layer1.2.conv2,0.44889322
layer1.2.conv3,0.25152588
layer2.0.conv1,0.39492798
layer2.0.conv2,0.4792277
layer2.0.conv3,0.24659729
layer2.0.shortcut.0,0.124946594
layer2.1.conv1,0.4420929
layer2.1.conv2,0.45825875
layer2.1.conv3,0.1756897
layer2.2.conv1,0.35980225
layer2.2.conv2,0.44759792
layer2.2.conv3,0.21347046
layer2.3.conv1,0.34288025
layer2.3.conv2,0.35845947
layer2.3.conv3,0.055984497
layer3.0.conv1,0.08338165
layer3.0.conv2,0.16231622
layer3.0.conv3,0.21638489
layer3.0.shortcut.0,0.13913155
layer3.1.conv1,0.30970383
layer3.1.conv2,0.64541286
layer3.1.conv3,0.84018326
layer3.2.conv1,0.29904175
layer3.2.conv2,0.5441776
layer3.2.conv3,0.7809677
layer3.3.conv1,0.33445358
layer3.3.conv2,0.7898373
layer3.3.conv3,0.92160034
layer3.4.conv1,0.24686432
layer3.4.conv2,0.7247128
layer3.4.conv3,0.92512894
layer3.5.conv1,0.3041687
layer3.5.conv2,0.82446456
layer3.5.conv3,0.9634361
layer4.0.conv1,0.26381683
layer4.0.conv2,0.67942303
layer4.0.conv3,0.49308395
layer4.0.shortcut.0,0.41683054
layer4.1.conv1,0.9995365
layer4.1.conv2,0.9999928
layer4.1.conv3,0.99998283
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,0.99985313
linear,0.0
