layer_names,pr
conv1,0.0
layer1.0.conv1,0.2475586
layer1.0.conv2,0.63897026
layer1.0.conv3,0.27008057
layer1.0.shortcut.0,0.26904297
layer1.1.conv1,0.49334717
layer1.1.conv2,0.67089844
layer1.1.conv3,0.2616577
layer1.2.conv1,0.5064697
layer1.2.conv2,0.696696
layer1.2.conv3,0.26715088
layer2.0.conv1,0.5159302
layer2.0.conv2,0.8895535
layer2.0.conv3,0.38032532
layer2.0.shortcut.0,0.5374756
layer2.1.conv1,0.70866394
layer2.1.conv2,0.8534953
layer2.1.conv3,0.3789978
layer2.2.conv1,0.6984558
layer2.2.conv2,0.8668213
layer2.2.conv3,0.37800598
layer2.3.conv1,0.7066803
layer2.3.conv2,0.88239205
layer2.3.conv3,0.37828064
layer3.0.conv1,0.72141266
layer3.0.conv2,0.9826762
layer3.0.conv3,0.5347481
layer3.0.shortcut.0,0.7551422
layer3.1.conv1,0.911396
layer3.1.conv2,0.9720764
layer3.1.conv3,0.53432465
layer3.2.conv1,0.89855576
layer3.2.conv2,0.97598773
layer3.2.conv3,0.5349846
layer3.3.conv1,0.9013405
layer3.3.conv2,0.9830543
layer3.3.conv3,0.53560257
layer3.4.conv1,0.9148712
layer3.4.conv2,0.9909804
layer3.4.conv3,0.5365524
layer3.5.conv1,0.92238235
layer3.5.conv2,0.9945577
layer3.5.conv3,0.53679276
layer4.0.conv1,0.9545994
layer4.0.conv2,0.99995637
layer4.0.conv3,0.76052856
layer4.0.shortcut.0,0.9912658
layer4.1.conv1,0.99974823
layer4.1.conv2,0.9999928
layer4.1.conv3,0.7607918
layer4.2.conv1,0.99971104
layer4.2.conv2,0.99999833
layer4.2.conv3,0.7613716
linear,0.0
