layer_names,pr
conv1,0.0
layer1.0.conv1,0.67529297
layer1.0.conv2,0.7019314
layer1.0.conv3,0.710022
layer1.0.shortcut.0,0.60113525
layer1.1.conv1,1.0
layer1.1.conv2,1.0
layer1.1.conv3,1.0
layer1.2.conv1,0.9904175
layer1.2.conv2,0.9995117
layer1.2.conv3,0.9923706
layer2.0.conv1,0.84243774
layer2.0.conv2,0.85169137
layer2.0.conv3,0.7878876
layer2.0.shortcut.0,0.73960876
layer2.1.conv1,0.863678
layer2.1.conv2,0.90578884
layer2.1.conv3,0.8829193
layer2.2.conv1,0.67510986
layer2.2.conv2,0.67955863
layer2.2.conv3,0.6325989
layer2.3.conv1,0.6382141
layer2.3.conv2,0.71707493
layer2.3.conv3,0.7457123
layer3.0.conv1,0.6221695
layer3.0.conv2,0.74127537
layer3.0.conv3,0.6293106
layer3.0.shortcut.0,0.7457752
layer3.1.conv1,0.8253784
layer3.1.conv2,0.7898238
layer3.1.conv3,0.6667137
layer3.2.conv1,0.79985046
layer3.2.conv2,0.83106655
layer3.2.conv3,0.7507515
layer3.3.conv1,0.677742
layer3.3.conv2,0.750039
layer3.3.conv3,0.74214935
layer3.4.conv1,0.61619186
layer3.4.conv2,0.73453605
layer3.4.conv3,0.77259064
layer3.5.conv1,0.7241478
layer3.5.conv2,0.90061104
layer3.5.conv3,0.9270592
layer4.0.conv1,0.7201729
layer4.0.conv2,0.9504064
layer4.0.conv3,0.9719267
layer4.0.shortcut.0,0.98480797
layer4.1.conv1,0.98978996
layer4.1.conv2,0.9937931
layer4.1.conv3,0.9899826
layer4.2.conv1,0.99756813
layer4.2.conv2,0.9994757
layer4.2.conv3,0.9978981
linear,0.0
