Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,3.165883779525757,19.32,3.1633963584899902,19.06
0,3499728000.0,2.149930477142334,26.82,2.145601272583008,25.0
10,38497008000.0,0.2677309215068817,97.44,0.26049068570137024,91.73
20,73494288000.0,0.26583054661750793,97.74,0.2634047567844391,91.96
30,108491568000.0,0.25139790773391724,98.22,0.25664636492729187,92.38
40,143488848000.0,0.1502729207277298,98.86,0.2005089670419693,92.72
50,178486128000.0,0.10125122964382172,98.9,0.16944998502731323,92.92
60,213483408000.0,0.0954369455575943,99.1,0.16750742495059967,92.93
70,248480688000.0,0.08936659246683121,98.9,0.1616828739643097,92.93
80,283477968000.0,0.0607394240796566,99.24,0.16023629903793335,93.0
90,318475248000.0,0.05617108196020126,99.14,0.14810819923877716,92.99
100,353472528000.0,0.05792361497879028,99.04,0.15351532399654388,92.92
101,353472528000.0,0.061022672802209854,99.26,0.15351532399654388,92.92
