Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143430640.0,0.7940199375152588,3.7276986404322088e-06,81.54,0.7516075372695923,3.196809302608017e-06,80.08
0,4446349840.0,0.45147690176963806,2.8347119496174855e-06,92.38,0.42528313398361206,2.4477951683365973e-06,88.45
10,47475541840.0,0.13084858655929565,2.6743659873318393e-06,96.7,0.14953896403312683,2.545504230511142e-06,92.08
20,90504733840.0,0.1183338463306427,3.0227367915358627e-06,96.92,0.1430051177740097,2.645950189616997e-06,92.1
30,133533925840.0,0.10530535876750946,4.142761554248864e-06,97.2,0.13395215570926666,2.8422891773516312e-06,92.2
40,176563117840.0,0.0885496735572815,4.890785930911079e-06,97.2,0.12302699685096741,3.908411144948332e-06,92.51
50,219592309840.0,0.06623312085866928,5.674319254467264e-06,97.4,0.11031705886125565,4.86757880935329e-06,92.61
60,262621501840.0,0.06645909696817398,6.941653737158049e-06,97.32,0.11069198697805405,4.9436862354923505e-06,92.61
70,305650693840.0,0.06352733075618744,6.565149305970408e-06,97.58,0.11050049960613251,5.28868213223177e-06,92.59
80,348679885840.0,0.07187410444021225,7.465674116247101e-06,97.98,0.10718593001365662,6.995931016717805e-06,92.57
90,391709077840.0,0.06380666047334671,7.489355084544513e-06,97.94,0.11369847506284714,7.59646582082496e-06,92.64
