Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,166413712.0,0.5102795958518982,5.114134751238453e-07,28.12,0.5131630897521973,4.80864628116251e-07,27.71
0,5158825072.0,0.45013514161109924,3.770836656258325e-07,34.42,0.45250746607780457,4.842210046263062e-07,34.87
10,55082938672.0,0.19631929695606232,5.888297209821758e-07,75.16,0.20316675305366516,5.959614668427093e-07,73.84
20,105007052272.0,0.19790518283843994,4.914654709864408e-07,75.04,0.20332251489162445,6.253350193219376e-07,74.17
30,154931165872.0,0.19482791423797607,5.927773827352212e-07,76.06,0.20428815484046936,6.876271640976483e-07,74.48
40,204855279472.0,0.19858041405677795,1.1604694236666546e-06,77.08,0.20890988409519196,1.2004537666143733e-06,75.96
50,254779393072.0,0.19683688879013062,1.807725993785425e-06,78.26,0.20656731724739075,2.0401359961397247e-06,77.29
60,304703506672.0,0.19027499854564667,2.2018425624992233e-06,78.96,0.20721513032913208,2.2391702714230632e-06,77.51
70,354627620272.0,0.18476921319961548,2.5237552563339705e-06,78.64,0.2065013200044632,2.6739776330941822e-06,77.87
80,404551733872.0,0.1704719215631485,3.8442144614236895e-06,79.8,0.19045214354991913,4.549410277832067e-06,78.68
90,454475847472.0,0.151907280087471,5.371508450480178e-06,79.98,0.1884530633687973,6.631757514696801e-06,79.09
