Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,164513584.0,0.45797938108444214,9.524764550405962e-07,62.52,0.4357427656650543,1.0617719681249582e-06,65.9
0,5099921104.0,0.4248502254486084,8.885398870006611e-07,67.58,0.40002915263175964,1.0062251476483652e-06,69.7
10,54453996304.0,0.20721541345119476,3.5485831517689803e-07,84.46,0.22574757039546967,6.151022375888715e-07,83.07
20,103808071504.0,0.2089153677225113,4.476935089314793e-07,83.54,0.2269660234451294,6.5714039010345e-07,83.17
30,153162146704.0,0.2038842886686325,4.542380338534713e-07,84.28,0.22882191836833954,7.362149290202069e-07,83.27
40,202516221904.0,0.19442352652549744,8.96202379863098e-07,84.2,0.22785794734954834,1.3775045317743206e-06,82.86
50,251870297104.0,0.17752604186534882,1.6139824765559752e-06,83.98,0.2242393046617508,2.3387765395455062e-06,82.66
60,301224372304.0,0.17770037055015564,1.3881323184250505e-06,84.42,0.22222281992435455,2.5706819997139974e-06,82.61
70,350578447504.0,0.1714695394039154,2.517905386412167e-06,83.98,0.22138328850269318,2.9415846256597433e-06,82.5
80,399932522704.0,0.14773471653461456,3.1628824217477813e-06,84.88,0.21204489469528198,4.601161435857648e-06,82.79
90,449286597904.0,0.13061320781707764,4.732021807285491e-06,85.32,0.22495518624782562,6.353968728944892e-06,83.0
