Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,8.44176959991455,1.04,8.468145370483398,1.08
0,17558920800.0,3.456955909729004,3.06,3.5433056354522705,2.24
10,193148128800.0,0.3133300840854645,13.28,0.6468847393989563,9.5
20,368737336800.0,0.1245926022529602,20.06,0.5745773315429688,13.78
30,544326544800.0,0.16049468517303467,23.74,0.5988438129425049,16.93
40,719915752800.0,0.2305917739868164,25.48,0.6165537238121033,18.67
50,895504960800.0,0.32758012413978577,32.82,0.6424569487571716,24.16
60,1071094168800.0,0.38619154691696167,44.94,0.6892176270484924,32.91
70,1246683376800.0,0.4289597272872925,58.38,0.737978994846344,42.82
80,1422272584800.0,0.43600958585739136,68.92,0.7505548000335693,50.89
90,1597861792800.0,0.39662352204322815,78.22,0.7426242828369141,56.82
100,1773451000800.0,0.34955480694770813,83.16,0.7259764671325684,60.34
101,1773451000800.0,0.3606315851211548,83.02,0.7259764671325684,60.34
