Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,119207488.0,0.5326994061470032,5.22968718996708e-07,69.96,0.5197907090187073,6.167703077153419e-07,70.23
0,3695432128.0,0.5054320096969604,5.157856435289432e-07,73.8,0.4945046603679657,6.357054758154845e-07,73.93
10,39457678528.0,0.26345157623291016,4.765862513522734e-07,95.14,0.2705923020839691,7.162901738411165e-07,91.2
20,75219924928.0,0.2470746636390686,4.851393669014215e-07,95.94,0.25509560108184814,7.073224992382166e-07,91.26
30,110982171328.0,0.2246648222208023,5.423273705673637e-07,95.94,0.23626935482025146,7.235660177684622e-07,91.35
40,146744417728.0,0.19604741036891937,6.700680046378693e-07,94.98,0.20816779136657715,9.55529571911029e-07,91.13
50,182506664128.0,0.17851833999156952,1.1049924069084227e-06,94.58,0.19129343330860138,1.4575331306332373e-06,90.75
60,218268910528.0,0.17209163308143616,1.4822237517364556e-06,94.92,0.18715991079807281,1.5809895330676227e-06,90.74
70,254031156928.0,0.16759881377220154,1.5555837080682977e-06,94.52,0.17983005940914154,1.7929942259797826e-06,90.7
80,289793403328.0,0.1498624086380005,2.670510639291024e-06,94.44,0.15622295439243317,2.9729062589467503e-06,90.54
90,325555649728.0,0.12533889710903168,3.934002961614169e-06,94.9,0.14340542256832123,4.449775588000193e-06,90.52
