Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,3090589440.0,34.89349365234375,1.12,34.68806076049805,1.0
0,12362357760.0,3.6659581661224365,4.34,3.533005714416504,4.17
10,105080040960.0,2.2884695529937744,12.46,2.4831912517547607,10.82
20,197797724160.0,2.6106619834899902,16.54,2.844352960586548,14.94
30,290515407360.0,3.099912166595459,22.4,3.060896396636963,19.58
40,383233090560.0,2.8938772678375244,29.8,3.6298084259033203,24.6
50,475950773760.0,3.4610185623168945,35.16,5.175028324127197,29.88
60,568668456960.0,4.197402477264404,40.8,6.629608631134033,34.45
70,661386140160.0,7.572737216949463,45.38,9.383785247802734,37.97
80,754103823360.0,5.3284220695495605,50.54,5.4763922691345215,40.83
90,846821506560.0,4.979126453399658,53.28,6.776375770568848,42.79
100,939539189760.0,7.153748512268066,55.66,7.877321720123291,44.59
110,1032256872960.0,5.431471347808838,58.32,5.6057562828063965,45.89
120,1124974556160.0,5.365650653839111,61.92,6.246030330657959,47.15
130,1217692239360.0,6.619448661804199,63.68,7.4634270668029785,48.65
140,1310409922560.0,5.112424373626709,66.04,6.676906108856201,49.24
150,1403127605760.0,4.454441070556641,66.72,6.22564697265625,49.76
160,1495845288960.0,5.700230598449707,69.34,7.572147369384766,50.23
170,1588562972160.0,5.650529384613037,70.86,6.158567428588867,51.13
180,1681280655360.0,8.016043663024902,72.12,8.587562561035156,51.84
190,1773998338560.0,5.589674472808838,74.08,7.698420524597168,51.76
200,1857444253440.0,5.683588981628418,73.8,7.151983261108398,51.98
