Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,145916128.0,0.5712748169898987,1.65427138654195e-06,86.7,0.5093439221382141,1.476783950238314e-06,84.83
0,4523399968.0,0.36893951892852783,1.2280220289540011e-06,92.66,0.3224579989910126,1.5124036281122244e-06,89.4
10,48298238368.0,0.14804910123348236,1.7250871451324201e-06,96.02,0.17214787006378174,1.6778847111709183e-06,91.86
20,92073076768.0,0.1379583477973938,1.0527763834033976e-06,96.98,0.1647634506225586,1.756512574502267e-06,91.85
30,135847915168.0,0.12691162526607513,1.669755988586985e-06,96.76,0.15401215851306915,1.8502061038816464e-06,91.89
40,179622753568.0,0.10387814044952393,4.409458597365301e-06,96.98,0.13389448821544647,2.779882834147429e-06,92.02
50,223397591968.0,0.0854700431227684,4.308361894800328e-06,97.36,0.12185386568307877,3.7098325265105814e-06,92.17
60,267172430368.0,0.07638275623321533,3.6339881717140088e-06,97.14,0.12243726849555969,3.859043772536097e-06,92.2
70,310947268768.0,0.08069642633199692,5.372788564272923e-06,97.16,0.11846180260181427,4.201936917525018e-06,92.24
80,354722107168.0,0.07026521861553192,7.1762187872081995e-06,97.42,0.12445049732923508,5.24909955856856e-06,92.27
90,398496945568.0,0.06883543729782104,7.452576028299518e-06,97.36,0.12087783217430115,6.235456112335669e-06,92.28
