Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,167014048.0,0.46660858392715454,4.7174805217764515e-07,31.6,0.4638039171695709,3.85846931294509e-07,33.33
0,5177435488.0,0.4181566536426544,3.9857235378804035e-07,37.04,0.4165157973766327,4.0151911662178463e-07,39.42
10,55281649888.0,0.19152624905109406,3.9488503489337745e-07,76.94,0.20508070290088654,5.100615680930787e-07,75.67
20,105385864288.0,0.1864147037267685,4.626503198323917e-07,77.12,0.20685476064682007,5.50264132925804e-07,75.96
30,155490078688.0,0.19322609901428223,5.333114359018509e-07,77.66,0.21012985706329346,6.510434218398586e-07,76.36
40,205594293088.0,0.20063985884189606,6.894723014738702e-07,77.84,0.2180722951889038,1.2523850045909057e-06,77.42
50,255698507488.0,0.19636765122413635,1.645266593186534e-06,79.26,0.210406094789505,2.1661282971763285e-06,77.8
60,305802721888.0,0.19255101680755615,1.955789230123628e-06,79.38,0.20836612582206726,2.3649145077797584e-06,77.89
70,355906936288.0,0.19224734604358673,1.7393663256370928e-06,79.68,0.20439231395721436,2.712214154598769e-06,77.96
80,406011150688.0,0.17587801814079285,5.892744411539752e-06,80.28,0.19666802883148193,4.414017894305289e-06,78.57
90,456115365088.0,0.16124199330806732,3.495529199426528e-06,80.98,0.18472835421562195,5.7138290685543325e-06,79.13
