Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,6920778880.0,19.547853469848633,12.98,20.171308517456055,13.38
0,27683115520.0,4.4469895362854,29.92,4.368526935577393,31.13
10,235306481920.0,5.46563720703125,68.68,7.309266090393066,67.49
20,442929848320.0,7.320199012756348,80.52,5.801693916320801,79.08
30,650553214720.0,8.061430931091309,85.94,9.287871360778809,82.67
40,858176581120.0,8.690217971801758,88.66,7.668676853179932,84.87
50,1065799947520.0,8.342145919799805,90.76,9.397444725036621,86.05
60,1273423313920.0,5.4601149559021,92.68,5.45161771774292,86.83
70,1481046680320.0,3.636723279953003,93.86,6.959591865539551,87.36
80,1688670046720.0,7.170909881591797,94.34,10.681699752807617,87.5
90,1896293413120.0,4.460935592651367,95.32,8.295806884765625,87.86
100,2103916779520.0,8.261035919189453,95.22,10.866363525390625,87.89
110,2311540145920.0,4.2776312828063965,96.1,7.5646209716796875,88.04
120,2519163512320.0,5.577142238616943,96.66,8.856700897216797,88.06
130,2726786878720.0,9.057689666748047,96.62,14.67579460144043,87.89
140,2934410245120.0,4.8365583419799805,97.56,9.457661628723145,88.33
150,3142033611520.0,5.355854511260986,97.42,8.519676208496094,88.49
160,3349656977920.0,5.27493143081665,98.08,9.639976501464844,88.51
170,3557280344320.0,4.574236869812012,98.18,13.484282493591309,88.27
180,3764903710720.0,3.810518741607666,98.08,12.871840476989746,88.57
190,3972527077120.0,4.347365856170654,98.58,9.825637817382812,88.43
200,4159388106880.0,6.3033127784729,98.48,14.005022048950195,88.43
