Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,127943632.0,0.07930117100477219,99.38,0.177386075258255,93.17
0,15481179472.0,0.05616563558578491,99.42,0.14652174711227417,93.27
10,169013537872.0,0.049191173166036606,99.48,0.19423526525497437,93.37
20,322545896272.0,0.04644348844885826,99.58,0.18114952743053436,93.42
30,476078254672.0,0.05810965225100517,99.56,0.22619779407978058,93.27
40,629610613072.0,0.04208393022418022,99.66,0.20746292173862457,93.34
50,783142971472.0,0.057727474719285965,99.6,0.21302103996276855,93.49
60,936675329872.0,0.030080368742346764,99.68,0.2246158868074417,93.37
70,1090207688272.0,0.03535420820116997,99.74,0.2226007580757141,93.36
80,1243740046672.0,0.05338262766599655,99.7,0.17380884289741516,93.35
90,1397272405072.0,0.04247373342514038,99.72,0.18359974026679993,93.42
100,1550804763472.0,0.04628005996346474,99.72,0.1798839271068573,93.56
101,1550804763472.0,0.0317562110722065,99.72,0.1798839271068573,93.56
