Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,20.684959411621094,73.12,18.147790908813477,59.94
0,33109764480.0,3.241671323776245,96.5,4.4942827224731445,73.46
10,364207409280.0,0.9215385913848877,99.3,3.619826555252075,75.69
20,695305054080.0,0.631024181842804,99.68,3.6867637634277344,76.32
30,1026402698880.0,0.5289164781570435,99.8,3.347179889678955,76.43
40,1357500343680.0,0.4182863235473633,99.86,3.6912896633148193,76.62
50,1688597988480.0,0.36817634105682373,99.84,3.7596819400787354,76.62
60,2019695633280.0,0.33605876564979553,99.88,3.823169231414795,76.7
70,2350793278080.0,0.32293421030044556,99.92,4.111997604370117,76.66
80,2681890922880.0,0.29377469420433044,99.92,4.182315826416016,76.74
90,3012988567680.0,0.2431573122739792,99.92,4.118241786956787,76.72
100,3310976448000.0,0.2536194920539856,99.92,4.173205852508545,76.67
