Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131645248.0,0.6032089591026306,2.5889713128890435e-07,31.98,0.576522171497345,2.8855734512944764e-07,32.33
0,4081002688.0,0.5959330797195435,2.837570320934901e-07,32.14,0.5681288242340088,2.8395243134582415e-07,33.08
10,43574577088.0,0.47294193506240845,3.147432607875089e-07,53.84,0.4522973299026489,3.4647354141270625e-07,53.86
20,83068151488.0,0.4525796175003052,2.856514811355737e-07,59.54,0.4331831932067871,3.691617678214243e-07,58.72
30,122561725888.0,0.4180425703525543,3.1500024988417863e-07,67.86,0.4004793167114258,4.0727655914452043e-07,66.88
40,162055300288.0,0.30548542737960815,5.70815132050484e-07,83.28,0.30585750937461853,7.233669521156116e-07,81.73
50,201548874688.0,0.28237184882164,1.5741539982627728e-06,87.08,0.29856669902801514,1.7745137483871076e-06,84.12
60,241042449088.0,0.2802734673023224,1.8196016071669874e-06,87.08,0.2989831268787384,2.121073748639901e-06,84.32
70,280536023488.0,0.27844151854515076,2.746761538219289e-06,87.46,0.2979621887207031,2.8681511139438953e-06,84.28
80,320029597888.0,0.2631613612174988,8.546818207832985e-06,86.92,0.2898034453392029,8.40097800391959e-06,83.9
90,359523172288.0,0.23138342797756195,1.9063953004661016e-05,86.7,0.258708119392395,1.8229893612442538e-05,84.17
