Epoch,test accuracy,training accuracy
-1,10.0,10.015555555555556
0,10.04,14.12
1,19.96,13.633333333333333
2,30.78,22.686666666666667
3,46.97,34.52
4,53.92,50.27333333333333
5,64.96,57.64666666666667
6,71.48,68.32
7,70.77,73.61333333333333
8,84.17,75.15333333333334
9,86.41,87.98
