Epoch,test accuracy,training accuracy
-1,79.63,92.65333333333334
0,80.93,94.08
1,81.21,85.27333333333333
2,81.09,85.6
3,81.16,85.62666666666667
4,80.02,85.68
5,80.33,85.04666666666667
6,81.05,85.26
7,80.86,85.70666666666666
8,80.59,85.67333333333333
9,80.72,85.6
