Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,152792080.0,0.4385561943054199,1.8007525568464189e-06,87.38,0.4067751467227936,1.580917569299345e-06,85.19
0,4736554480.0,0.3626288175582886,1.457294388274022e-06,90.6,0.35384559631347656,1.6215424238907872e-06,87.67
10,50574178480.0,0.1903422772884369,1.6124186004162766e-06,94.7,0.2112305909395218,1.3564709888669313e-06,90.27
20,96411802480.0,0.1830274760723114,1.695742525953392e-06,94.46,0.2024693340063095,1.4370538110597408e-06,90.33
30,142249426480.0,0.16893893480300903,1.987299128813902e-06,94.66,0.1871243268251419,1.55685449954035e-06,90.37
40,188087050480.0,0.1337919980287552,2.7186124498257414e-06,94.7,0.16068312525749207,2.1586151888186578e-06,90.67
50,233924674480.0,0.11496967822313309,2.844219352482469e-06,94.8,0.1439846009016037,3.17816875394783e-06,90.79
60,279762298480.0,0.11003609746694565,3.5185389606340323e-06,94.64,0.13812902569770813,3.3016201541613555e-06,90.77
70,325599922480.0,0.1055510938167572,4.422583970153937e-06,94.98,0.14271986484527588,3.432789981161477e-06,90.83
80,371437546480.0,0.0939728319644928,3.4524341572250705e-06,95.04,0.1356164813041687,4.498471753322519e-06,90.89
90,417275170480.0,0.08567963540554047,5.737866104027489e-06,95.6,0.12680353224277496,5.847539796377532e-06,90.95
