Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,99898288.0,0.5010745525360107,1.3960985825178795e-06,68.66,0.46832820773124695,1.5794630598975345e-06,71.83
0,3096846928.0,0.45925524830818176,1.6632498045510147e-06,74.16,0.43326523900032043,1.5472270433747326e-06,76.21
10,33066333328.0,0.24242518842220306,8.604675940659945e-07,88.28,0.2610539495944977,1.200174551740929e-06,86.23
20,63035819728.0,0.2353212684392929,8.540522458133637e-07,88.3,0.2513490915298462,1.228302267008985e-06,86.45
30,93005306128.0,0.2279825061559677,7.393294367830094e-07,88.2,0.243301123380661,1.268919845642813e-06,86.49
40,122974792528.0,0.1917920857667923,1.3578051039075945e-06,88.58,0.21267488598823547,1.4385195754584856e-06,86.64
50,152944278928.0,0.17316962778568268,1.4373756584973307e-06,89.34,0.2011529803276062,2.029548568316386e-06,86.77
60,182913765328.0,0.1675419807434082,1.8784448911901563e-06,89.1,0.19159767031669617,2.160184521926567e-06,86.95
70,212883251728.0,0.1632407009601593,2.1888215542276157e-06,88.72,0.18142764270305634,2.320147586942767e-06,87.11
80,242852738128.0,0.14532171189785004,3.598975126806181e-06,89.78,0.16985301673412323,3.3133660508610774e-06,87.22
90,272822224528.0,0.12800905108451843,3.3675116810627514e-06,89.7,0.15568102896213531,4.20847891291487e-06,87.49
