Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,166750144.0,0.4554568827152252,4.1199004385816806e-07,41.7,0.45324304699897766,5.066750077276083e-07,43.74
0,5169254464.0,0.4166441559791565,3.1087660090634017e-07,46.9,0.4177103340625763,5.199506176722934e-07,48.31
10,55194297664.0,0.19601620733737946,5.000165970159287e-07,77.2,0.21927139163017273,6.330836868073675e-07,76.18
20,105219340864.0,0.19941666722297668,5.457343377202051e-07,78.7,0.21851646900177002,6.607982072637242e-07,76.73
30,155244384064.0,0.21082837879657745,7.703065421083011e-07,78.4,0.2208932787179947,7.723559747319086e-07,77.06
40,205269427264.0,0.21322482824325562,1.7704026049614185e-06,79.64,0.23449024558067322,1.6244185871983063e-06,77.16
50,255294470464.0,0.2012341022491455,3.03982301375072e-06,78.98,0.23150107264518738,3.1651211429561954e-06,76.86
60,305319513664.0,0.19683092832565308,3.290541826572735e-06,78.74,0.22986945509910583,3.523250143189216e-06,76.69
70,355344556864.0,0.1935240924358368,4.054041710332967e-06,78.62,0.22690850496292114,4.104479103261838e-06,76.95
80,405369600064.0,0.1677333563566208,4.70487884740578e-06,79.54,0.22187909483909607,6.347205271595158e-06,77.26
90,455394643264.0,0.15127818286418915,6.811597359046573e-06,79.78,0.22060434520244598,8.176084520528093e-06,77.94
