Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,118885888.0,0.5081517100334167,4.785148348673829e-07,70.7,0.4852215051651001,5.268767608868075e-07,71.37
0,3685462528.0,0.48012295365333557,4.4056756109966955e-07,76.0,0.4597698748111725,5.340306188372779e-07,75.07
10,39351228928.0,0.25722941756248474,4.3738307908824936e-07,95.98,0.2513585090637207,5.248206775831932e-07,91.33
20,75016995328.0,0.24182787537574768,4.025439181987167e-07,96.32,0.23790523409843445,5.406191121437587e-07,91.32
30,110682761728.0,0.22480833530426025,4.388955403555883e-07,96.36,0.22252164781093597,5.808283844999096e-07,91.29
40,146348528128.0,0.20101158320903778,7.596241857754649e-07,95.82,0.1983475685119629,7.250299631778034e-07,90.78
50,182014294528.0,0.18143261969089508,9.014711395138875e-07,95.0,0.1795053780078888,1.0832751513589756e-06,90.49
60,217680060928.0,0.18078619241714478,1.1257939149800222e-06,94.96,0.17599046230316162,1.1572548146432382e-06,90.42
70,253345827328.0,0.17276237905025482,1.4733622037965688e-06,94.74,0.1713746339082718,1.3286144167068414e-06,90.38
80,289011593728.0,0.14818131923675537,1.886782911242335e-06,94.36,0.14862537384033203,2.0383163246151526e-06,90.14
90,324677360128.0,0.12767013907432556,3.23659082823724e-06,94.68,0.13199028372764587,3.0865305689076195e-06,90.36
