Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,24.70253562927246,26.0,27.117259979248047,24.92
0,21909651840.0,8.585609436035156,71.92,8.693854331970215,60.05
10,241006170240.0,2.8329834938049316,90.9,4.778105735778809,70.6
20,460102688640.0,2.221518039703369,94.46,4.15764856338501,72.34
30,679199207040.0,1.6031514406204224,96.14,4.705013751983643,73.02
40,898295725440.0,1.337786316871643,97.4,4.667925834655762,73.62
50,1117392243840.0,1.124022126197815,97.92,5.240145206451416,73.74
60,1336488762240.0,1.1049885749816895,98.2,5.437069892883301,73.89
70,1555585280640.0,1.0833390951156616,98.56,5.662686347961426,74.01
80,1774681799040.0,0.9032747745513916,98.9,6.037042140960693,74.04
90,1993778317440.0,0.9435083866119385,98.86,6.355362415313721,74.0
100,2190965184000.0,0.8438786864280701,99.16,6.525930881500244,74.17
