Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,80509534400.0,19.686519622802734,67.22,20.53676986694336,47.64
0,104662394720.0,3.62980318069458,97.8,3.901201009750366,68.84
10,346190997920.0,0.8513195514678955,99.56,2.141450881958008,71.9
20,587719601120.0,0.5361985564231873,99.78,2.1550862789154053,72.29
30,829248204320.0,0.4359026849269867,99.74,2.226224422454834,72.3
40,1070776807520.0,0.3631705939769745,99.84,2.177155017852783,72.34
50,1312305410720.0,0.3077179491519928,99.94,2.231353759765625,72.45
60,1553834013920.0,0.2656711935997009,99.84,2.2796730995178223,72.38
70,1795362617120.0,0.2636870741844177,99.86,2.3564751148223877,72.35
80,2036891220320.0,0.23799829185009003,99.92,2.309544801712036,72.48
90,2278419823520.0,0.22741185128688812,99.88,2.3610708713531494,72.36
100,2495795566400.0,0.2125399261713028,99.86,2.4926702976226807,72.37
