,0,1,2,3,4,5,6,solution_name
index,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.0,192.0,0.0,0.9235241413116455,0.9827013461665532,0.9235241413116455,0.9827013461665532,0.8212260007858276,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.4,4096.0,0.015625,0.8446839451789856,0.8881447589947707,0.8446994423866272,0.8881654426864851,0.9270369410514832,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.8,8192.0,0.015625,0.9092655181884766,0.9559127465903483,0.9092764258384705,0.9559261584146475,0.941736102104187,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.11,16384.0,0.0,0.9341339468955994,0.9819992815505213,0.9341339468955994,0.9819992815505213,0.9565739631652832,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.15,32768.0,0.0079345703125,0.9037452340126038,0.9500304654709307,0.9037503004074097,0.950035956151145,0.9516412615776062,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.18,65536.0,0.1549072265625,0.9174659848213196,0.9644443228617744,0.9179346561431885,0.9649386085187917,0.9050267934799194,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.21,65536.0,0.5548248291015625,0.8772116303443909,0.9221287664400284,0.8788740038871765,0.9238879640526693,0.7438943982124329,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.24,65536.0,0.730682373046875,0.8597534894943237,0.9037766911488145,0.8565587997436523,0.9004457932182763,0.7759997844696045,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.28,131072.0,0.9487991333007812,5.05217883587511e-13,5.31085109699979e-13,4.181235164959357e-14,4.3958690016485235e-14,0.5689741969108582,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.31,262144.0,0.9725074768066406,4.998837173190995e-13,5.25476947150879e-13,2.535360193545253e-14,2.665476939065781e-14,0.6072190999984741,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.34,262144.0,0.9568405151367188,5.086819637387108e-13,5.347256494163846e-13,4.101419589152763e-14,4.3116852082609636e-14,0.578201413154602,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.37,262144.0,0.9238510131835938,5.083895544127914e-13,5.344182692105907e-13,6.09061412415457e-14,6.402640405081505e-14,0.5476744771003723,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.40,262144.0,0.7229537963867188,4.593191603972924e-13,4.828355511715969e-13,1.358784233133209e-13,1.4283588017788476e-13,0.48987770080566406,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.43,262144.0,0.3359718322753906,2.8635798701888426e-13,3.010190482257683e-13,1.9320722593422351e-13,2.0309928550100794e-13,0.5436238050460815,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.46,262144.0,0.25261688232421875,1.404880985850232e-13,1.4768085976356143e-13,1.0591711291666958e-13,1.1133995546199529e-13,0.6741193532943726,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
features.49,262144.0,0.24558258056640625,1.1110353631028913e-13,1.1679185589621705e-13,8.491633367605986e-14,8.926395703202532e-14,0.815241813659668,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.24.pth
