,0,1,2,3,4,5,6,solution_name
index,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.0,192.0,0.0,0.9210720062255859,0.9800920841643379,0.9210720062255859,0.9800920841643379,0.8317556977272034,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.4,4096.0,0.0,0.8544612526893616,0.8984251300992323,0.8544612526893616,0.8984251300992323,0.9411224722862244,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.8,8192.0,0.0,0.9096163511276245,0.9562815779951984,0.9096163511276245,0.9562815779951984,0.9478600025177002,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.11,16384.0,0.0,0.9206278324127197,0.9678011092618429,0.9206278324127197,0.9678011092618429,0.9483780264854431,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.15,32768.0,0.0,0.9191077947616577,0.9661798183969188,0.9191077947616577,0.9661798183969188,0.9590725302696228,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.18,65536.0,0.0,0.9186879992485046,0.9657289098614585,0.9186879992485046,0.9657289098614585,0.9672955274581909,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.21,65536.0,0.0,0.914797842502594,0.9616395597921296,0.914797842502594,0.9616395597921296,0.9630708694458008,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.24,65536.0,0.0,0.9010528326034546,0.9471907442673931,0.9010528326034546,0.9471907442673931,0.9590150713920593,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.28,131072.0,0.0,0.7600704431533813,0.7989861558649777,0.7600704431533813,0.7989861558649777,0.9513593316078186,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.31,262144.0,0.0,0.8665761351585388,0.910943417839383,0.8665761351585388,0.910943417839383,0.9572951197624207,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.34,262144.0,0.0,0.9056223034858704,0.9519886862082425,0.9056223034858704,0.9519886862082425,0.962985098361969,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.37,262144.0,0.0,0.9098183512687683,0.9563995647839272,0.9098183512687683,0.9563995647839272,0.9633985757827759,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.40,262144.0,0.0,0.9074625968933105,0.953923199632264,0.9074625968933105,0.953923199632264,0.9623929262161255,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.43,262144.0,0.0,0.9027384519577026,0.9489571861922286,0.9027384519577026,0.9489571861922286,0.9607976078987122,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.46,262144.0,0.0,0.8786177039146423,0.9236014952474645,0.8786177039146423,0.9236014952474645,0.9523767232894897,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
features.49,262144.0,0.0,0.8628471493721008,0.9070235140714922,0.8628471493721008,0.9070235140714922,0.9506661891937256,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_4_ekfac_optim_hyper_saturation_200_gc_0_test_acc_83.93.pth
