Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,73916563200.0,18.567514419555664,14.2,20.82798194885254,15.15
0,96096952320.0,10.335131645202637,52.06,11.140793800354004,46.92
10,317900843520.0,3.3686084747314453,84.78,5.140376567840576,66.39
20,539704734720.0,2.6159074306488037,90.1,3.9694502353668213,69.46
30,761508625920.0,2.463719129562378,92.5,3.7960410118103027,70.77
40,983312517120.0,2.0567526817321777,94.3,3.881756544113159,71.43
50,1205116408320.0,1.537667155265808,95.72,4.687551021575928,71.79
60,1426920299520.0,1.59009850025177,96.86,4.887173652648926,71.78
70,1648724190720.0,1.5361604690551758,97.08,5.349272727966309,72.05
80,1870528081920.0,1.231200098991394,98.08,5.350185871124268,72.17
90,2092331973120.0,1.1597295999526978,98.2,5.3879075050354,72.27
100,2291955475200.0,1.237025499343872,98.46,5.870466709136963,72.15
