Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,158271040.0,0.426001638174057,1.1888846529473085e-06,80.86,0.4402134120464325,1.6628512184979627e-06,78.97
0,4906402240.0,0.39256060123443604,1.1063588090109988e-06,84.4,0.39848634600639343,1.5475320651603397e-06,82.14
10,52387714240.0,0.21154817938804626,6.200284587976057e-07,91.2,0.22921189665794373,1.0367293725721538e-06,87.51
20,99869026240.0,0.20640398561954498,8.336590440194414e-07,91.26,0.2238020896911621,1.0854511174329673e-06,87.59
30,147350338240.0,0.1997373253107071,9.154058489002637e-07,90.68,0.21722301840782166,1.1869211675730185e-06,87.47
40,194831650240.0,0.1706760972738266,1.3194446637498913e-06,91.02,0.20010486245155334,1.841918560785416e-06,87.71
50,242312962240.0,0.1522056609392166,2.086304675685824e-06,91.28,0.19099798798561096,2.5863937480608e-06,87.93
60,289794274240.0,0.1450262814760208,1.6643504068269976e-06,91.7,0.188490629196167,2.740525587796583e-06,87.99
70,337275586240.0,0.1393384039402008,3.103187054875889e-06,91.44,0.18480230867862701,3.0005176085978746e-06,87.96
80,384756898240.0,0.12094718962907791,3.5455213946988806e-06,91.86,0.17040759325027466,4.089607500645798e-06,88.26
90,432238210240.0,0.10739970952272415,3.6644919418904465e-06,91.64,0.16215646266937256,5.119642537465552e-06,88.48
