Epoch,test accuracy,training accuracy
99,82.2,"(86.792, 43396, 50000)"
100,83.96,"(86.59, 43295, 50000)"
101,81.51,"(86.9, 43450, 50000)"
102,81.96,"(86.998, 43499, 50000)"
103,80.84,"(87.054, 43527, 50000)"
104,78.58,"(87.196, 43598, 50000)"
105,80.62,"(87.398, 43699, 50000)"
106,81.92,"(87.574, 43787, 50000)"
107,82.88,"(87.49, 43745, 50000)"
108,82.36,"(87.754, 43877, 50000)"
109,84.91,"(87.968, 43984, 50000)"
110,83.51,"(87.934, 43967, 50000)"
111,80.69,"(88.416, 44208, 50000)"
112,83.55,"(88.382, 44191, 50000)"
113,84.31,"(88.418, 44209, 50000)"
114,84.83,"(88.494, 44247, 50000)"
115,84.5,"(88.524, 44262, 50000)"
116,85.17,"(88.906, 44453, 50000)"
117,80.79,"(89.024, 44512, 50000)"
118,84.34,"(88.888, 44444, 50000)"
119,84.76,"(89.14, 44570, 50000)"
120,83.48,"(89.556, 44778, 50000)"
121,83.86,"(89.566, 44783, 50000)"
122,85.12,"(89.982, 44991, 50000)"
123,85.69,"(89.752, 44876, 50000)"
124,84.67,"(90.134, 45067, 50000)"
125,86.48,"(90.256, 45128, 50000)"
126,86.48,"(90.424, 45212, 50000)"
127,86.83,"(90.464, 45232, 50000)"
128,84.42,"(90.618, 45309, 50000)"
129,85.74,"(91.096, 45548, 50000)"
130,85.96,"(91.05, 45525, 50000)"
131,87.7,"(91.0, 45500, 50000)"
132,85.25,"(91.376, 45688, 50000)"
133,85.17,"(91.544, 45772, 50000)"
134,86.05,"(91.588, 45794, 50000)"
135,85.31,"(91.558, 45779, 50000)"
136,88.22,"(92.058, 46029, 50000)"
137,86.41,"(92.226, 46113, 50000)"
138,86.76,"(92.278, 46139, 50000)"
139,86.7,"(92.522, 46261, 50000)"
140,86.92,"(92.754, 46377, 50000)"
141,86.96,"(92.952, 46476, 50000)"
142,87.48,"(93.036, 46518, 50000)"
143,87.72,"(93.572, 46786, 50000)"
144,87.76,"(93.486, 46743, 50000)"
145,87.28,"(93.65, 46825, 50000)"
146,87.74,"(93.916, 46958, 50000)"
147,87.42,"(94.198, 47099, 50000)"
148,88.05,"(94.218, 47109, 50000)"
149,87.59,"(94.172, 47086, 50000)"
150,87.35,"(94.62, 47310, 50000)"
151,88.83,"(94.91, 47455, 50000)"
152,88.76,"(95.056, 47528, 50000)"
153,89.41,"(95.416, 47708, 50000)"
154,88.27,"(95.51, 47755, 50000)"
155,88.72,"(95.504, 47752, 50000)"
156,88.63,"(95.682, 47841, 50000)"
157,88.93,"(96.07, 48035, 50000)"
158,89.13,"(96.212, 48106, 50000)"
159,90.34,"(96.476, 48238, 50000)"
160,89.65,"(96.556, 48278, 50000)"
161,89.43,"(96.794, 48397, 50000)"
162,89.68,"(96.862, 48431, 50000)"
163,89.85,"(97.374, 48687, 50000)"
164,89.79,"(97.192, 48596, 50000)"
165,90.11,"(97.638, 48819, 50000)"
166,89.79,"(97.756, 48878, 50000)"
167,90.43,"(98.086, 49043, 50000)"
168,90.46,"(98.112, 49056, 50000)"
169,90.96,"(98.416, 49208, 50000)"
170,90.04,"(98.406, 49203, 50000)"
171,90.78,"(98.518, 49259, 50000)"
172,91.01,"(98.65, 49325, 50000)"
173,91.36,"(98.888, 49444, 50000)"
174,90.93,"(98.988, 49494, 50000)"
175,90.79,"(99.062, 49531, 50000)"
176,91.35,"(99.196, 49598, 50000)"
177,91.63,"(99.296, 49648, 50000)"
178,91.55,"(99.344, 49672, 50000)"
179,91.59,"(99.45, 49725, 50000)"
180,91.59,"(99.546, 49773, 50000)"
181,91.52,"(99.554, 49777, 50000)"
182,91.95,"(99.598, 49799, 50000)"
183,92.03,"(99.61, 49805, 50000)"
184,91.94,"(99.756, 49878, 50000)"
185,91.93,"(99.748, 49874, 50000)"
186,92.0,"(99.73, 49865, 50000)"
187,92.17,"(99.76, 49880, 50000)"
188,92.07,"(99.836, 49918, 50000)"
189,92.19,"(99.81, 49905, 50000)"
190,92.3,"(99.866, 49933, 50000)"
191,92.26,"(99.826, 49913, 50000)"
192,92.21,"(99.888, 49944, 50000)"
193,92.11,"(99.87, 49935, 50000)"
194,92.28,"(99.828, 49914, 50000)"
195,92.17,"(99.85, 49925, 50000)"
196,92.1,"(99.874, 49937, 50000)"
197,92.22,"(99.852, 49926, 50000)"
198,92.16,"(99.874, 49937, 50000)"
199,92.13,"(99.856, 49928, 50000)"
