Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,105481888.0,0.48727402091026306,1.4438245443670894e-06,79.3,0.445303738117218,1.6757927596700029e-06,78.58
0,3269938528.0,0.4328410029411316,1.538986111881968e-06,82.58,0.4054052233695984,1.5319340036512585e-06,81.36
10,34914504928.0,0.23176199197769165,6.471674964814156e-07,92.62,0.23636867105960846,7.064893452479737e-07,88.93
20,66559071328.0,0.2207403928041458,6.220103614396066e-07,92.58,0.22896502912044525,7.144270171011158e-07,89.15
30,98203637728.0,0.2081911563873291,6.544687494169921e-07,92.72,0.22113816440105438,7.58737940032006e-07,89.21
40,129848204128.0,0.18503417074680328,1.0805300689753494e-06,92.96,0.20163212716579437,1.0830453902599402e-06,89.18
50,161492770528.0,0.16529449820518494,1.3995685321788187e-06,92.4,0.18646427989006042,1.5631368341928464e-06,89.25
60,193137336928.0,0.1640177071094513,1.6271327467620722e-06,92.18,0.18412385880947113,1.6716982145226211e-06,89.27
70,224781903328.0,0.15766824781894684,1.6804145843707374e-06,92.42,0.17845742404460907,1.863038050942123e-06,89.3
80,256426469728.0,0.1396578848361969,2.223592673544772e-06,92.86,0.16400225460529327,2.774872882582713e-06,89.42
90,288071036128.0,0.12395371496677399,2.949462896140176e-06,93.24,0.15011386573314667,3.7011666336184135e-06,89.67
