;test_accuracy;Epoch;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
14;82.66;14;0.15625;0.84375;0.8046875;0.8515625;0.73046875;0.75;0.73828125;0.71875;0.3125;0.21484375;0.12890625;0.091796875;0.08203125;0.08203125;0.0859375;0.107421875;0.8;0.15625;0.84375;0.765625;0.8046875;0.5234375;0.52734375;0.515625;0.50390625;0.09765625;0.08203125;0.068359375;0.060546875;0.056640625;0.0546875;0.056640625;0.05859375;0.6
15;83.44;15;0.15625;0.859375;0.796875;0.8515625;0.734375;0.74609375;0.73828125;0.71875;0.32421875;0.22265625;0.134765625;0.091796875;0.080078125;0.076171875;0.08203125;0.099609375;0.8;0.15625;0.84375;0.7578125;0.8046875;0.53125;0.53125;0.5234375;0.5078125;0.09765625;0.08203125;0.068359375;0.060546875;0.056640625;0.056640625;0.056640625;0.05859375;0.6
16;83.71;16;0.15625;0.84375;0.796875;0.84375;0.7265625;0.73828125;0.73046875;0.7109375;0.30859375;0.201171875;0.115234375;0.083984375;0.076171875;0.076171875;0.078125;0.095703125;0.8;0.15625;0.84375;0.75;0.8046875;0.53125;0.53125;0.51953125;0.50390625;0.095703125;0.080078125;0.06640625;0.060546875;0.056640625;0.0546875;0.056640625;0.05859375;0.6
17;83.86;17;0.15625;0.84375;0.7890625;0.84375;0.71875;0.734375;0.7265625;0.7109375;0.310546875;0.208984375;0.125;0.08984375;0.080078125;0.080078125;0.08203125;0.099609375;0.8;0.15625;0.84375;0.75;0.8046875;0.52734375;0.5234375;0.51953125;0.50390625;0.09765625;0.08203125;0.06640625;0.05859375;0.052734375;0.052734375;0.052734375;0.056640625;0.6
18;84.54;18;0.15625;0.84375;0.7890625;0.84375;0.71875;0.734375;0.72265625;0.7109375;0.30859375;0.208984375;0.123046875;0.0859375;0.076171875;0.076171875;0.076171875;0.091796875;0.8;0.15625;0.84375;0.75;0.796875;0.52734375;0.51953125;0.51171875;0.5;0.09765625;0.078125;0.064453125;0.052734375;0.05078125;0.05078125;0.05078125;0.052734375;0.5
19;84.36;19;0.15625;0.84375;0.7890625;0.84375;0.72265625;0.734375;0.71875;0.703125;0.306640625;0.201171875;0.119140625;0.08203125;0.076171875;0.076171875;0.078125;0.09765625;0.8;0.15625;0.84375;0.75;0.796875;0.52734375;0.52734375;0.51953125;0.50390625;0.099609375;0.08203125;0.068359375;0.060546875;0.056640625;0.0546875;0.056640625;0.056640625;0.6
20;84.43;20;0.15625;0.84375;0.78125;0.84375;0.71875;0.734375;0.7265625;0.71484375;0.3125;0.2109375;0.126953125;0.083984375;0.076171875;0.076171875;0.076171875;0.08984375;0.8;0.15625;0.84375;0.7421875;0.796875;0.5234375;0.5234375;0.51171875;0.5;0.09765625;0.08203125;0.068359375;0.05859375;0.0546875;0.0546875;0.056640625;0.05859375;0.6
21;84.67;21;0.15625;0.84375;0.7890625;0.84375;0.71875;0.734375;0.72265625;0.7109375;0.30859375;0.20703125;0.12890625;0.087890625;0.076171875;0.076171875;0.078125;0.09375;0.8;0.15625;0.84375;0.7421875;0.796875;0.5234375;0.51953125;0.5078125;0.49609375;0.095703125;0.080078125;0.0703125;0.0625;0.05859375;0.056640625;0.056640625;0.05859375;0.6
22;84.94;22;0.15625;0.84375;0.7890625;0.84375;0.7109375;0.7265625;0.71875;0.70703125;0.30078125;0.19921875;0.1171875;0.083984375;0.076171875;0.076171875;0.076171875;0.087890625;0.8;0.15625;0.84375;0.7421875;0.796875;0.5234375;0.52734375;0.51171875;0.5;0.09765625;0.080078125;0.064453125;0.0546875;0.052734375;0.052734375;0.052734375;0.056640625;0.5
23;84.94;23;0.15625;0.859375;0.7890625;0.84375;0.71484375;0.73046875;0.71484375;0.703125;0.306640625;0.201171875;0.1171875;0.083984375;0.076171875;0.076171875;0.076171875;0.091796875;0.8;0.15625;0.84375;0.7421875;0.796875;0.52734375;0.52734375;0.51171875;0.50390625;0.09765625;0.080078125;0.064453125;0.056640625;0.052734375;0.052734375;0.0546875;0.056640625;0.6
24;85.55;24;0.15625;0.84375;0.78125;0.84375;0.70703125;0.7265625;0.71484375;0.703125;0.302734375;0.19140625;0.109375;0.080078125;0.07421875;0.07421875;0.076171875;0.083984375;0.8;0.15625;0.84375;0.7421875;0.796875;0.515625;0.51953125;0.51171875;0.5;0.09765625;0.078125;0.064453125;0.0546875;0.052734375;0.052734375;0.052734375;0.0546875;0.6
25;85.38;25;0.15625;0.84375;0.78125;0.84375;0.71484375;0.7265625;0.70703125;0.69140625;0.2890625;0.1796875;0.10546875;0.076171875;0.07421875;0.07421875;0.076171875;0.08203125;0.8;0.15625;0.84375;0.7421875;0.796875;0.515625;0.51953125;0.5078125;0.5;0.09765625;0.080078125;0.06640625;0.05859375;0.052734375;0.052734375;0.052734375;0.056640625;0.6
26;85.36;26;0.171875;0.84375;0.78125;0.8359375;0.70703125;0.72265625;0.703125;0.6796875;0.2734375;0.162109375;0.09765625;0.076171875;0.07421875;0.07421875;0.07421875;0.08203125;0.8;0.15625;0.84375;0.734375;0.796875;0.515625;0.51953125;0.50390625;0.48828125;0.095703125;0.076171875;0.0625;0.0546875;0.052734375;0.052734375;0.052734375;0.056640625;0.6
27;85.45;27;0.171875;0.84375;0.78125;0.8359375;0.70703125;0.72265625;0.703125;0.6796875;0.28125;0.166015625;0.09765625;0.076171875;0.07421875;0.07421875;0.076171875;0.087890625;0.8;0.15625;0.84375;0.734375;0.796875;0.515625;0.51953125;0.5;0.48828125;0.095703125;0.078125;0.0625;0.052734375;0.05078125;0.05078125;0.052734375;0.0546875;0.6
28;86.03;28;0.15625;0.84375;0.78125;0.84375;0.7109375;0.73046875;0.7109375;0.6953125;0.29296875;0.18359375;0.107421875;0.076171875;0.07421875;0.07421875;0.076171875;0.083984375;0.8;0.15625;0.84375;0.734375;0.796875;0.51953125;0.5234375;0.50390625;0.49609375;0.09765625;0.080078125;0.060546875;0.056640625;0.052734375;0.052734375;0.0546875;0.056640625;0.6
29;85.78;29;0.15625;0.84375;0.78125;0.8359375;0.7109375;0.7265625;0.70703125;0.6875;0.296875;0.181640625;0.099609375;0.07421875;0.07421875;0.07421875;0.07421875;0.080078125;0.8;0.15625;0.84375;0.734375;0.796875;0.51953125;0.5234375;0.50390625;0.49609375;0.09765625;0.078125;0.060546875;0.0546875;0.052734375;0.052734375;0.052734375;0.0546875;0.6
30;85.82;30;0.171875;0.84375;0.78125;0.8359375;0.7109375;0.72265625;0.70703125;0.6875;0.29296875;0.18359375;0.103515625;0.076171875;0.07421875;0.07421875;0.07421875;0.080078125;0.8;0.171875;0.828125;0.734375;0.796875;0.51953125;0.51953125;0.50390625;0.4921875;0.095703125;0.08203125;0.06640625;0.05859375;0.052734375;0.052734375;0.0546875;0.0546875;0.6
31;86.43;31;0.15625;0.84375;0.78125;0.84375;0.7109375;0.72265625;0.703125;0.6875;0.28515625;0.16796875;0.09375;0.076171875;0.07421875;0.07421875;0.07421875;0.080078125;0.8;0.171875;0.828125;0.734375;0.796875;0.51953125;0.51953125;0.5;0.4921875;0.09765625;0.08203125;0.064453125;0.052734375;0.05078125;0.05078125;0.052734375;0.052734375;0.6
32;86.21;32;0.171875;0.84375;0.78125;0.84375;0.70703125;0.71875;0.69921875;0.68359375;0.28125;0.16796875;0.09375;0.07421875;0.07421875;0.07421875;0.07421875;0.078125;0.8;0.171875;0.828125;0.734375;0.796875;0.515625;0.51953125;0.5;0.48828125;0.09765625;0.078125;0.0625;0.052734375;0.05078125;0.05078125;0.05078125;0.052734375;0.5
33;85.67;33;0.15625;0.84375;0.78125;0.84375;0.7109375;0.72265625;0.70703125;0.6875;0.287109375;0.173828125;0.099609375;0.076171875;0.07421875;0.07421875;0.07421875;0.080078125;0.8;0.171875;0.828125;0.734375;0.796875;0.51953125;0.5234375;0.50390625;0.49609375;0.095703125;0.076171875;0.0625;0.0546875;0.05078125;0.05078125;0.052734375;0.052734375;0.6
34;86.04;34;0.171875;0.84375;0.78125;0.84375;0.71484375;0.7265625;0.703125;0.6875;0.279296875;0.158203125;0.0859375;0.07421875;0.07421875;0.07421875;0.07421875;0.078125;0.8;0.171875;0.828125;0.734375;0.8046875;0.51953125;0.5234375;0.50390625;0.5;0.095703125;0.078125;0.064453125;0.056640625;0.052734375;0.052734375;0.0546875;0.0546875;0.6
35;86.33;35;0.171875;0.84375;0.7734375;0.84375;0.70703125;0.7265625;0.70703125;0.69140625;0.279296875;0.158203125;0.087890625;0.07421875;0.072265625;0.072265625;0.07421875;0.076171875;0.8;0.171875;0.828125;0.7265625;0.796875;0.51953125;0.51953125;0.5;0.4921875;0.095703125;0.07421875;0.05859375;0.052734375;0.05078125;0.05078125;0.052734375;0.052734375;0.6
36;86.34;36;0.15625;0.84375;0.7734375;0.84375;0.70703125;0.71875;0.703125;0.6796875;0.27734375;0.1640625;0.091796875;0.076171875;0.07421875;0.07421875;0.07421875;0.078125;0.8;0.171875;0.828125;0.7265625;0.796875;0.51953125;0.51953125;0.5;0.4921875;0.095703125;0.080078125;0.06640625;0.056640625;0.052734375;0.052734375;0.052734375;0.0546875;0.6
37;86.76;37;0.171875;0.84375;0.7734375;0.84375;0.70703125;0.7265625;0.70703125;0.69140625;0.287109375;0.17578125;0.099609375;0.076171875;0.07421875;0.07421875;0.07421875;0.078125;0.8;0.171875;0.828125;0.7265625;0.8046875;0.51953125;0.51953125;0.5;0.48828125;0.095703125;0.076171875;0.060546875;0.052734375;0.05078125;0.05078125;0.052734375;0.0546875;0.6
38;86.3;38;0.171875;0.828125;0.765625;0.8359375;0.69921875;0.72265625;0.703125;0.6875;0.275390625;0.166015625;0.09765625;0.076171875;0.07421875;0.07421875;0.07421875;0.080078125;0.8;0.171875;0.828125;0.7265625;0.8046875;0.51953125;0.5234375;0.49609375;0.48828125;0.095703125;0.080078125;0.06640625;0.056640625;0.052734375;0.052734375;0.0546875;0.0546875;0.6
39;86.31;39;0.171875;0.84375;0.765625;0.84375;0.70703125;0.72265625;0.703125;0.6875;0.275390625;0.162109375;0.09375;0.07421875;0.07421875;0.07421875;0.07421875;0.078125;0.8;0.171875;0.828125;0.7265625;0.796875;0.515625;0.51953125;0.49609375;0.48828125;0.095703125;0.076171875;0.064453125;0.0546875;0.052734375;0.052734375;0.052734375;0.0546875;0.6
40;86.33;40;0.171875;0.84375;0.765625;0.84375;0.703125;0.72265625;0.69921875;0.6796875;0.267578125;0.154296875;0.08984375;0.07421875;0.07421875;0.07421875;0.07421875;0.076171875;0.8;0.171875;0.828125;0.7265625;0.796875;0.51953125;0.5234375;0.50390625;0.49609375;0.095703125;0.076171875;0.064453125;0.056640625;0.052734375;0.05078125;0.052734375;0.0546875;0.6
41;87.16;41;0.171875;0.84375;0.7734375;0.84375;0.7109375;0.73046875;0.703125;0.6875;0.27734375;0.166015625;0.091796875;0.07421875;0.07421875;0.07421875;0.07421875;0.078125;0.8;0.171875;0.828125;0.7265625;0.796875;0.515625;0.51953125;0.49609375;0.484375;0.09375;0.072265625;0.05859375;0.052734375;0.05078125;0.05078125;0.05078125;0.052734375;0.5
42;87.03;42;0.171875;0.84375;0.7734375;0.84375;0.70703125;0.72265625;0.69921875;0.68359375;0.26953125;0.15234375;0.0859375;0.07421875;0.07421875;0.07421875;0.07421875;0.076171875;0.8;0.171875;0.828125;0.7265625;0.796875;0.515625;0.51953125;0.5;0.4921875;0.09375;0.07421875;0.05859375;0.052734375;0.05078125;0.05078125;0.05078125;0.052734375;0.5
43;86.47;43;0.171875;0.84375;0.7734375;0.84375;0.7109375;0.72265625;0.69921875;0.69140625;0.279296875;0.1640625;0.087890625;0.07421875;0.07421875;0.07421875;0.07421875;0.076171875;0.8;0.171875;0.828125;0.7265625;0.8046875;0.515625;0.51953125;0.4921875;0.48828125;0.095703125;0.080078125;0.064453125;0.052734375;0.05078125;0.05078125;0.05078125;0.052734375;0.6
44;86.86;44;0.171875;0.84375;0.7734375;0.84375;0.70703125;0.72265625;0.703125;0.69140625;0.28515625;0.169921875;0.091796875;0.07421875;0.07421875;0.07421875;0.07421875;0.076171875;0.8;0.171875;0.828125;0.71875;0.796875;0.515625;0.51953125;0.49609375;0.48828125;0.09375;0.07421875;0.05859375;0.052734375;0.05078125;0.05078125;0.052734375;0.052734375;0.6
45;86.53;45;0.171875;0.84375;0.7734375;0.84375;0.70703125;0.72265625;0.69921875;0.6875;0.275390625;0.16015625;0.091796875;0.07421875;0.07421875;0.07421875;0.07421875;0.076171875;0.8;0.171875;0.828125;0.71875;0.796875;0.515625;0.51953125;0.5;0.4921875;0.09375;0.07421875;0.060546875;0.0546875;0.05078125;0.05078125;0.052734375;0.052734375;0.6
46;86.81;46;0.171875;0.828125;0.765625;0.84375;0.703125;0.72265625;0.6953125;0.67578125;0.259765625;0.142578125;0.08203125;0.07421875;0.07421875;0.07421875;0.07421875;0.076171875;0.8;0.171875;0.828125;0.71875;0.796875;0.515625;0.515625;0.4921875;0.484375;0.091796875;0.072265625;0.05859375;0.052734375;0.05078125;0.05078125;0.052734375;0.052734375;0.6
47;86.6;47;0.171875;0.84375;0.765625;0.84375;0.703125;0.71875;0.69140625;0.67578125;0.259765625;0.14453125;0.08203125;0.072265625;0.072265625;0.0703125;0.072265625;0.072265625;0.8;0.171875;0.828125;0.71875;0.8046875;0.51953125;0.51953125;0.5;0.48828125;0.09375;0.07421875;0.060546875;0.052734375;0.05078125;0.05078125;0.05078125;0.0546875;0.6
48;86.97;48;0.171875;0.828125;0.765625;0.84375;0.70703125;0.72265625;0.69921875;0.6796875;0.263671875;0.158203125;0.091796875;0.07421875;0.07421875;0.07421875;0.07421875;0.07421875;0.8;0.171875;0.828125;0.71875;0.796875;0.515625;0.51953125;0.49609375;0.48828125;0.09375;0.078125;0.0625;0.0546875;0.05078125;0.05078125;0.05078125;0.052734375;0.6
49;87.47;49;0.171875;0.828125;0.765625;0.84375;0.69921875;0.71875;0.69921875;0.68359375;0.263671875;0.142578125;0.0859375;0.07421875;0.07421875;0.07421875;0.07421875;0.07421875;0.8;0.171875;0.828125;0.71875;0.8046875;0.515625;0.515625;0.4921875;0.484375;0.091796875;0.0703125;0.056640625;0.05078125;0.05078125;0.05078125;0.05078125;0.052734375;0.6
50;86.79;50;0.171875;0.828125;0.765625;0.84375;0.69921875;0.71875;0.69921875;0.68359375;0.267578125;0.15234375;0.0859375;0.07421875;0.072265625;0.072265625;0.072265625;0.07421875;0.8;0.171875;0.828125;0.71875;0.8046875;0.515625;0.51953125;0.4921875;0.48828125;0.09375;0.07421875;0.05859375;0.052734375;0.05078125;0.05078125;0.05078125;0.052734375;0.6
51;86.33;51;0.171875;0.828125;0.765625;0.84375;0.69921875;0.71875;0.69921875;0.6875;0.265625;0.15234375;0.083984375;0.07421875;0.072265625;0.072265625;0.0703125;0.0703125;0.8;0.171875;0.8125;0.71875;0.796875;0.515625;0.515625;0.4921875;0.484375;0.091796875;0.072265625;0.05859375;0.052734375;0.05078125;0.05078125;0.05078125;0.052734375;0.6
52;87.5;52;0.171875;0.828125;0.765625;0.84375;0.703125;0.72265625;0.69140625;0.66796875;0.248046875;0.134765625;0.080078125;0.07421875;0.07421875;0.07421875;0.07421875;0.07421875;0.8;0.171875;0.8125;0.71875;0.796875;0.515625;0.51953125;0.4921875;0.484375;0.09375;0.072265625;0.05859375;0.05078125;0.05078125;0.05078125;0.048828125;0.05078125;0.5
53;87.04;53;0.171875;0.828125;0.765625;0.84375;0.703125;0.72265625;0.6953125;0.67578125;0.25390625;0.142578125;0.08203125;0.07421875;0.072265625;0.072265625;0.072265625;0.07421875;0.8;0.171875;0.8125;0.71875;0.8046875;0.515625;0.51953125;0.4921875;0.484375;0.09375;0.072265625;0.056640625;0.05078125;0.05078125;0.05078125;0.048828125;0.05078125;0.6
54;87.08;54;0.171875;0.828125;0.765625;0.84375;0.70703125;0.7265625;0.703125;0.6875;0.265625;0.14453125;0.083984375;0.07421875;0.07421875;0.07421875;0.07421875;0.07421875;0.8;0.171875;0.828125;0.71875;0.8046875;0.515625;0.51953125;0.49609375;0.484375;0.091796875;0.072265625;0.05859375;0.052734375;0.05078125;0.05078125;0.05078125;0.05078125;0.6
55;86.98;55;0.171875;0.828125;0.765625;0.84375;0.70703125;0.72265625;0.69921875;0.68359375;0.255859375;0.138671875;0.08203125;0.07421875;0.07421875;0.07421875;0.072265625;0.07421875;0.8;0.171875;0.8125;0.71875;0.8046875;0.515625;0.51953125;0.49609375;0.48828125;0.091796875;0.072265625;0.05859375;0.05078125;0.05078125;0.05078125;0.05078125;0.052734375;0.6
56;87.09;56;0.171875;0.828125;0.7578125;0.84375;0.703125;0.72265625;0.6953125;0.67578125;0.25390625;0.142578125;0.083984375;0.07421875;0.07421875;0.07421875;0.07421875;0.07421875;0.8;0.171875;0.8125;0.71875;0.8046875;0.515625;0.51953125;0.49609375;0.48828125;0.09375;0.076171875;0.0625;0.052734375;0.05078125;0.05078125;0.05078125;0.052734375;0.6
57;87.55;57;0.171875;0.828125;0.7578125;0.8359375;0.69921875;0.72265625;0.6953125;0.67578125;0.2578125;0.146484375;0.08984375;0.07421875;0.07421875;0.07421875;0.07421875;0.07421875;0.8;0.171875;0.8125;0.7109375;0.796875;0.51171875;0.51953125;0.49609375;0.484375;0.091796875;0.07421875;0.05859375;0.05078125;0.05078125;0.05078125;0.05078125;0.05078125;0.6
58;87.32;58;0.171875;0.828125;0.7578125;0.84375;0.703125;0.72265625;0.69921875;0.6875;0.26171875;0.142578125;0.08203125;0.07421875;0.07421875;0.07421875;0.07421875;0.07421875;0.8;0.171875;0.8125;0.7109375;0.796875;0.515625;0.51953125;0.49609375;0.484375;0.09375;0.076171875;0.0625;0.052734375;0.05078125;0.05078125;0.05078125;0.052734375;0.6
59;87.34;59;0.171875;0.828125;0.765625;0.84375;0.703125;0.7265625;0.69921875;0.68359375;0.2578125;0.14453125;0.080078125;0.07421875;0.07421875;0.07421875;0.07421875;0.07421875;0.8;0.171875;0.8125;0.7109375;0.796875;0.515625;0.51953125;0.49609375;0.48046875;0.09375;0.072265625;0.05859375;0.05078125;0.05078125;0.05078125;0.048828125;0.05078125;0.6
60;87.33;60;0.171875;0.828125;0.7578125;0.8359375;0.69921875;0.72265625;0.6953125;0.67578125;0.251953125;0.13671875;0.080078125;0.07421875;0.07421875;0.07421875;0.07421875;0.07421875;0.8;0.171875;0.8125;0.7109375;0.796875;0.51953125;0.51953125;0.49609375;0.484375;0.09375;0.07421875;0.05859375;0.05078125;0.05078125;0.05078125;0.05078125;0.05078125;0.6
61;87.37;61;0.171875;0.828125;0.7578125;0.84375;0.703125;0.7265625;0.69921875;0.6796875;0.251953125;0.142578125;0.083984375;0.07421875;0.07421875;0.072265625;0.072265625;0.07421875;0.8;0.171875;0.8125;0.7109375;0.796875;0.515625;0.515625;0.4921875;0.48046875;0.08984375;0.068359375;0.0546875;0.05078125;0.05078125;0.05078125;0.048828125;0.05078125;0.5
62;87.2;62;0.171875;0.828125;0.7578125;0.84375;0.703125;0.7265625;0.703125;0.68359375;0.25390625;0.13671875;0.08203125;0.07421875;0.07421875;0.07421875;0.072265625;0.072265625;0.8;0.171875;0.8125;0.7109375;0.796875;0.515625;0.51953125;0.5;0.48828125;0.09375;0.07421875;0.0625;0.0546875;0.052734375;0.052734375;0.052734375;0.0546875;0.6
63;87.74;63;0.171875;0.828125;0.7578125;0.84375;0.703125;0.7265625;0.69921875;0.6796875;0.2421875;0.1328125;0.078125;0.07421875;0.072265625;0.072265625;0.072265625;0.07421875;0.8;0.171875;0.8125;0.7109375;0.8046875;0.515625;0.51953125;0.5;0.48828125;0.091796875;0.07421875;0.060546875;0.052734375;0.05078125;0.05078125;0.05078125;0.052734375;0.6
64;87.12;64;0.171875;0.828125;0.7578125;0.84375;0.70703125;0.73046875;0.703125;0.6796875;0.25;0.13671875;0.0859375;0.07421875;0.07421875;0.07421875;0.072265625;0.07421875;0.8;0.171875;0.8125;0.7109375;0.796875;0.515625;0.51953125;0.5;0.4921875;0.09375;0.078125;0.0625;0.056640625;0.05078125;0.05078125;0.052734375;0.052734375;0.6
65;87.49;65;0.171875;0.828125;0.7578125;0.84375;0.703125;0.7265625;0.6953125;0.66796875;0.23828125;0.126953125;0.076171875;0.072265625;0.072265625;0.072265625;0.07421875;0.07421875;0.8;0.171875;0.8125;0.7109375;0.8046875;0.515625;0.51953125;0.5;0.48828125;0.091796875;0.072265625;0.05859375;0.052734375;0.05078125;0.05078125;0.05078125;0.052734375;0.6
66;86.98;66;0.171875;0.828125;0.7578125;0.84375;0.70703125;0.7265625;0.69921875;0.67578125;0.244140625;0.12890625;0.078125;0.07421875;0.07421875;0.07421875;0.072265625;0.07421875;0.8;0.171875;0.8125;0.7109375;0.8046875;0.515625;0.51953125;0.50390625;0.48828125;0.09375;0.076171875;0.0625;0.056640625;0.0546875;0.0546875;0.056640625;0.0546875;0.7
