;test_accuracy;Epoch;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
12;77.57;12;0.140625;0.875;0.828125;0.859375;0.5703125;0.53125;0.46484375;0.35546875;0.05078125;0.048828125;0.044921875;0.04296875;0.04296875;0.04296875;0.04296875;0.046875;0.7;0.140625;0.859375;0.7578125;0.78125;0.2109375;0.203125;0.19140625;0.16796875;0.01953125;0.01953125;0.01953125;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.6
13;78.53;13;0.140625;0.875;0.828125;0.8515625;0.5703125;0.52734375;0.4609375;0.34765625;0.046875;0.044921875;0.041015625;0.041015625;0.041015625;0.04296875;0.04296875;0.046875;0.8;0.140625;0.859375;0.75;0.7734375;0.2109375;0.203125;0.19140625;0.16796875;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.01953125;0.01953125;0.6
14;78.63;14;0.140625;0.875;0.8203125;0.84375;0.56640625;0.51953125;0.4453125;0.32421875;0.04296875;0.041015625;0.0390625;0.0390625;0.0390625;0.041015625;0.041015625;0.044921875;0.8;0.140625;0.859375;0.7421875;0.7734375;0.2109375;0.203125;0.1875;0.1640625;0.01953125;0.01953125;0.01953125;0.01953125;0.01953125;0.01953125;0.01953125;0.01953125;0.7
15;78.92;15;0.15625;0.875;0.8203125;0.84375;0.5625;0.51953125;0.4375;0.3125;0.0390625;0.037109375;0.03515625;0.03515625;0.03515625;0.037109375;0.037109375;0.041015625;0.7;0.140625;0.859375;0.7421875;0.7734375;0.2109375;0.20703125;0.19140625;0.171875;0.01953125;0.01953125;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.021484375;0.6
16;79.82;16;0.15625;0.875;0.8203125;0.84375;0.5625;0.515625;0.4375;0.3203125;0.041015625;0.037109375;0.03515625;0.03515625;0.037109375;0.037109375;0.0390625;0.04296875;0.8;0.140625;0.859375;0.7421875;0.7734375;0.2109375;0.203125;0.1875;0.1640625;0.01953125;0.017578125;0.017578125;0.017578125;0.01953125;0.01953125;0.01953125;0.021484375;0.6
17;80.2;17;0.140625;0.875;0.8125;0.84375;0.55859375;0.515625;0.43359375;0.3125;0.0390625;0.037109375;0.033203125;0.033203125;0.03515625;0.03515625;0.037109375;0.041015625;0.8;0.140625;0.859375;0.7421875;0.7734375;0.2109375;0.203125;0.19140625;0.16796875;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.6
18;80.24;18;0.15625;0.875;0.8203125;0.84375;0.56640625;0.5234375;0.453125;0.33203125;0.044921875;0.0390625;0.03515625;0.03515625;0.037109375;0.037109375;0.0390625;0.04296875;0.8;0.15625;0.859375;0.7421875;0.7734375;0.2109375;0.203125;0.19140625;0.16796875;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.6
19;81.17;19;0.15625;0.875;0.8203125;0.84375;0.55859375;0.51953125;0.44140625;0.31640625;0.041015625;0.03515625;0.03125;0.033203125;0.033203125;0.03515625;0.037109375;0.041015625;0.8;0.15625;0.859375;0.7421875;0.7734375;0.2109375;0.20703125;0.19140625;0.171875;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.01953125;0.021484375;0.6
20;81.68;20;0.15625;0.875;0.8125;0.84375;0.55859375;0.515625;0.4375;0.31640625;0.041015625;0.037109375;0.03515625;0.037109375;0.037109375;0.0390625;0.0390625;0.044921875;0.8;0.15625;0.859375;0.7421875;0.7734375;0.2109375;0.20703125;0.1953125;0.171875;0.017578125;0.017578125;0.017578125;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.6
21;80.9;21;0.15625;0.875;0.8203125;0.8359375;0.55859375;0.51171875;0.43359375;0.30859375;0.0390625;0.033203125;0.03125;0.03125;0.03125;0.033203125;0.03515625;0.041015625;0.8;0.15625;0.859375;0.7421875;0.765625;0.2109375;0.20703125;0.19140625;0.171875;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.01953125;0.021484375;0.7
22;81.5;22;0.15625;0.859375;0.8125;0.8359375;0.5546875;0.51171875;0.4375;0.3125;0.0390625;0.03515625;0.033203125;0.033203125;0.033203125;0.03515625;0.037109375;0.04296875;0.8;0.15625;0.859375;0.734375;0.7734375;0.21484375;0.20703125;0.1953125;0.17578125;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.7
23;82.22;23;0.15625;0.875;0.8125;0.8359375;0.55859375;0.51171875;0.4375;0.30859375;0.037109375;0.033203125;0.029296875;0.03125;0.03125;0.033203125;0.03515625;0.041015625;0.8;0.15625;0.859375;0.734375;0.765625;0.21484375;0.20703125;0.1953125;0.16796875;0.017578125;0.017578125;0.015625;0.015625;0.015625;0.017578125;0.017578125;0.01953125;0.6
24;82.28;24;0.15625;0.875;0.8125;0.8359375;0.5625;0.5234375;0.453125;0.32421875;0.04296875;0.03515625;0.033203125;0.033203125;0.033203125;0.03515625;0.037109375;0.04296875;0.8;0.15625;0.859375;0.7421875;0.765625;0.21484375;0.20703125;0.1953125;0.17578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.01953125;0.01953125;0.021484375;0.6
25;81.56;25;0.15625;0.875;0.8125;0.8359375;0.56640625;0.52734375;0.453125;0.32421875;0.041015625;0.03125;0.02734375;0.02734375;0.029296875;0.03125;0.033203125;0.037109375;0.8;0.15625;0.859375;0.734375;0.765625;0.21484375;0.2109375;0.19921875;0.17578125;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.6
26;82.34;26;0.15625;0.859375;0.8046875;0.828125;0.55859375;0.51953125;0.4453125;0.3203125;0.041015625;0.033203125;0.03125;0.03125;0.03125;0.033203125;0.03515625;0.0390625;0.8;0.15625;0.859375;0.734375;0.765625;0.21484375;0.20703125;0.19921875;0.171875;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.01953125;0.6
27;82.57;27;0.15625;0.859375;0.8046875;0.8359375;0.56640625;0.52734375;0.453125;0.32421875;0.041015625;0.03515625;0.033203125;0.033203125;0.033203125;0.03515625;0.037109375;0.041015625;0.8;0.15625;0.859375;0.734375;0.765625;0.21484375;0.2109375;0.1953125;0.171875;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.01953125;0.7
28;82.25;28;0.15625;0.859375;0.8046875;0.8359375;0.55859375;0.51953125;0.44921875;0.32421875;0.04296875;0.03515625;0.03125;0.03125;0.033203125;0.03515625;0.03515625;0.041015625;0.8;0.15625;0.859375;0.734375;0.765625;0.21484375;0.2109375;0.203125;0.17578125;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.7
29;82.47;29;0.15625;0.859375;0.8046875;0.8359375;0.5625;0.53125;0.4609375;0.328125;0.04296875;0.033203125;0.02734375;0.029296875;0.029296875;0.03125;0.033203125;0.0390625;0.8;0.15625;0.859375;0.734375;0.765625;0.21484375;0.20703125;0.1953125;0.171875;0.01953125;0.017578125;0.017578125;0.015625;0.017578125;0.017578125;0.017578125;0.01953125;0.7
30;82.57;30;0.15625;0.859375;0.8046875;0.8359375;0.5625;0.52734375;0.44921875;0.3125;0.0390625;0.03125;0.02734375;0.029296875;0.029296875;0.03125;0.033203125;0.037109375;0.8;0.15625;0.84375;0.734375;0.765625;0.21484375;0.2109375;0.19921875;0.171875;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.6
31;82.62;31;0.15625;0.859375;0.8046875;0.8359375;0.5625;0.52734375;0.44921875;0.3203125;0.04296875;0.033203125;0.029296875;0.03125;0.03125;0.033203125;0.03515625;0.041015625;0.8;0.15625;0.859375;0.734375;0.765625;0.21484375;0.2109375;0.19921875;0.171875;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.6
32;82.3;32;0.15625;0.859375;0.8046875;0.8359375;0.5625;0.52734375;0.453125;0.32421875;0.041015625;0.03125;0.02734375;0.02734375;0.029296875;0.03125;0.03125;0.037109375;0.8;0.15625;0.859375;0.734375;0.765625;0.21484375;0.2109375;0.19921875;0.171875;0.01953125;0.015625;0.015625;0.015625;0.015625;0.015625;0.017578125;0.01953125;0.7
33;83.13;33;0.171875;0.875;0.8125;0.8359375;0.5703125;0.53125;0.4609375;0.33203125;0.04296875;0.033203125;0.029296875;0.029296875;0.03125;0.03125;0.033203125;0.0390625;0.8;0.15625;0.859375;0.734375;0.7734375;0.21484375;0.21484375;0.19921875;0.171875;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.7
34;82.88;34;0.15625;0.859375;0.8046875;0.84375;0.58203125;0.546875;0.46484375;0.3359375;0.044921875;0.033203125;0.029296875;0.029296875;0.03125;0.033203125;0.033203125;0.041015625;0.8;0.15625;0.84375;0.734375;0.7734375;0.21484375;0.2109375;0.19921875;0.171875;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.021484375;0.6
35;83.29;35;0.15625;0.859375;0.8125;0.84375;0.56640625;0.53125;0.45703125;0.3203125;0.041015625;0.02734375;0.0234375;0.0234375;0.025390625;0.02734375;0.029296875;0.03515625;0.8;0.15625;0.84375;0.7421875;0.7734375;0.21484375;0.21484375;0.203125;0.17578125;0.01953125;0.017578125;0.015625;0.015625;0.015625;0.017578125;0.017578125;0.01953125;0.6
36;82.98;36;0.15625;0.859375;0.8046875;0.8359375;0.5625;0.53125;0.453125;0.328125;0.04296875;0.029296875;0.025390625;0.025390625;0.02734375;0.029296875;0.029296875;0.03515625;0.8;0.15625;0.84375;0.734375;0.7734375;0.21484375;0.2109375;0.19921875;0.17578125;0.01953125;0.015625;0.015625;0.013671875;0.015625;0.015625;0.015625;0.017578125;0.6
37;83.22;37;0.15625;0.859375;0.8046875;0.8359375;0.56640625;0.52734375;0.44921875;0.3203125;0.0390625;0.029296875;0.025390625;0.025390625;0.02734375;0.029296875;0.03125;0.037109375;0.8;0.15625;0.84375;0.734375;0.7734375;0.21484375;0.21484375;0.19921875;0.17578125;0.01953125;0.017578125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.01953125;0.6
38;83.21;38;0.171875;0.859375;0.8125;0.8359375;0.57421875;0.546875;0.47265625;0.33984375;0.041015625;0.03125;0.025390625;0.025390625;0.025390625;0.02734375;0.029296875;0.03515625;0.8;0.15625;0.84375;0.734375;0.7734375;0.21484375;0.21484375;0.203125;0.1796875;0.01953125;0.017578125;0.015625;0.015625;0.015625;0.017578125;0.017578125;0.017578125;0.7
39;82.94;39;0.15625;0.859375;0.8046875;0.8359375;0.55859375;0.53125;0.4609375;0.33203125;0.04296875;0.029296875;0.025390625;0.025390625;0.025390625;0.02734375;0.029296875;0.03515625;0.8;0.15625;0.84375;0.734375;0.7734375;0.21484375;0.21484375;0.203125;0.171875;0.01953125;0.017578125;0.015625;0.015625;0.017578125;0.017578125;0.017578125;0.01953125;0.7
40;83.13;40;0.15625;0.859375;0.8046875;0.8359375;0.5703125;0.5390625;0.46875;0.3359375;0.04296875;0.029296875;0.025390625;0.025390625;0.025390625;0.02734375;0.02734375;0.03515625;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.2109375;0.1953125;0.171875;0.01953125;0.015625;0.015625;0.015625;0.015625;0.015625;0.017578125;0.01953125;0.7
41;82.94;41;0.171875;0.859375;0.8046875;0.8359375;0.5625;0.5390625;0.47265625;0.33984375;0.04296875;0.029296875;0.025390625;0.025390625;0.02734375;0.029296875;0.029296875;0.037109375;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.21484375;0.203125;0.171875;0.01953125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.017578125;0.01953125;0.7
42;83.57;42;0.15625;0.859375;0.8046875;0.8359375;0.57421875;0.54296875;0.4765625;0.34765625;0.046875;0.033203125;0.02734375;0.02734375;0.02734375;0.029296875;0.029296875;0.037109375;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.2109375;0.19921875;0.171875;0.01953125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.017578125;0.017578125;0.6
43;83.25;43;0.171875;0.859375;0.8125;0.8359375;0.57421875;0.5390625;0.46875;0.33203125;0.04296875;0.03125;0.025390625;0.025390625;0.025390625;0.02734375;0.02734375;0.03515625;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.2109375;0.203125;0.171875;0.01953125;0.017578125;0.017578125;0.015625;0.015625;0.017578125;0.017578125;0.01953125;0.7
44;83.14;44;0.171875;0.859375;0.8046875;0.8359375;0.57421875;0.54296875;0.47265625;0.34375;0.046875;0.03125;0.02734375;0.025390625;0.02734375;0.029296875;0.029296875;0.037109375;0.8;0.171875;0.84375;0.734375;0.765625;0.21484375;0.21484375;0.203125;0.171875;0.017578125;0.015625;0.015625;0.015625;0.015625;0.015625;0.015625;0.01953125;0.6
45;83.75;45;0.171875;0.859375;0.8046875;0.8359375;0.57421875;0.54296875;0.47265625;0.33984375;0.044921875;0.03125;0.025390625;0.025390625;0.025390625;0.02734375;0.02734375;0.03515625;0.8;0.171875;0.84375;0.734375;0.7734375;0.21875;0.21484375;0.203125;0.1796875;0.021484375;0.017578125;0.015625;0.015625;0.015625;0.015625;0.015625;0.017578125;0.6
46;83.54;46;0.171875;0.859375;0.8046875;0.8359375;0.578125;0.54296875;0.46875;0.3359375;0.046875;0.03125;0.025390625;0.025390625;0.02734375;0.02734375;0.029296875;0.037109375;0.8;0.171875;0.84375;0.734375;0.7734375;0.21875;0.21484375;0.203125;0.1796875;0.01953125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.017578125;0.01953125;0.7
47;83.06;47;0.171875;0.84375;0.8046875;0.8359375;0.5703125;0.54296875;0.4765625;0.34765625;0.046875;0.03125;0.025390625;0.025390625;0.025390625;0.02734375;0.02734375;0.03515625;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.21484375;0.203125;0.1796875;0.01953125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.015625;0.01953125;0.7
48;83.76;48;0.15625;0.84375;0.8046875;0.8359375;0.5703125;0.54296875;0.4765625;0.33984375;0.044921875;0.029296875;0.025390625;0.025390625;0.025390625;0.02734375;0.02734375;0.03515625;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.2109375;0.203125;0.17578125;0.01953125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.015625;0.017578125;0.7
49;83.45;49;0.171875;0.859375;0.8046875;0.8359375;0.578125;0.55078125;0.48046875;0.34375;0.046875;0.029296875;0.0234375;0.021484375;0.0234375;0.025390625;0.025390625;0.033203125;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.21484375;0.203125;0.17578125;0.01953125;0.017578125;0.015625;0.015625;0.017578125;0.017578125;0.017578125;0.01953125;0.7
50;83.59;50;0.171875;0.859375;0.8046875;0.8359375;0.57421875;0.546875;0.4765625;0.34375;0.046875;0.03125;0.025390625;0.025390625;0.025390625;0.02734375;0.029296875;0.03515625;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.21484375;0.203125;0.17578125;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.7
51;83.65;51;0.171875;0.859375;0.8046875;0.828125;0.578125;0.55859375;0.4921875;0.35546875;0.048828125;0.03125;0.0234375;0.0234375;0.0234375;0.025390625;0.025390625;0.033203125;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.21484375;0.203125;0.17578125;0.01953125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.015625;0.01953125;0.6
52;83.47;52;0.171875;0.84375;0.796875;0.8359375;0.58203125;0.5546875;0.48046875;0.34375;0.048828125;0.03125;0.025390625;0.0234375;0.0234375;0.025390625;0.02734375;0.03515625;0.8;0.171875;0.84375;0.734375;0.7734375;0.21875;0.21484375;0.20703125;0.1796875;0.01953125;0.017578125;0.015625;0.015625;0.013671875;0.013671875;0.015625;0.017578125;0.6
53;83.83;53;0.171875;0.859375;0.796875;0.828125;0.578125;0.5546875;0.48828125;0.3515625;0.048828125;0.03125;0.0234375;0.0234375;0.0234375;0.025390625;0.025390625;0.03515625;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.21484375;0.20703125;0.17578125;0.01953125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.015625;0.01953125;0.7
54;83.87;54;0.171875;0.859375;0.8046875;0.8359375;0.578125;0.5546875;0.48046875;0.34765625;0.046875;0.03125;0.025390625;0.025390625;0.025390625;0.02734375;0.02734375;0.03515625;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.2109375;0.203125;0.17578125;0.01953125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.015625;0.01953125;0.7
55;83.29;55;0.171875;0.859375;0.796875;0.8359375;0.56640625;0.54296875;0.46484375;0.328125;0.044921875;0.029296875;0.0234375;0.0234375;0.0234375;0.025390625;0.025390625;0.033203125;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.21484375;0.203125;0.171875;0.01953125;0.017578125;0.015625;0.015625;0.013671875;0.013671875;0.015625;0.017578125;0.6
56;83.82;56;0.171875;0.859375;0.8046875;0.8359375;0.57421875;0.5546875;0.48828125;0.35546875;0.048828125;0.02734375;0.021484375;0.021484375;0.021484375;0.0234375;0.0234375;0.03125;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.2109375;0.203125;0.171875;0.01953125;0.017578125;0.015625;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.7
57;83.6;57;0.171875;0.859375;0.8046875;0.828125;0.578125;0.5546875;0.48828125;0.35546875;0.05078125;0.03125;0.0234375;0.021484375;0.0234375;0.0234375;0.0234375;0.033203125;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.21484375;0.20703125;0.17578125;0.01953125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.015625;0.01953125;0.7
58;84.09;58;0.171875;0.859375;0.8046875;0.828125;0.578125;0.5625;0.484375;0.33984375;0.046875;0.02734375;0.021484375;0.021484375;0.021484375;0.0234375;0.0234375;0.033203125;0.8;0.171875;0.84375;0.734375;0.7734375;0.21484375;0.21484375;0.203125;0.17578125;0.01953125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.015625;0.017578125;0.7
59;83.7;59;0.171875;0.859375;0.8046875;0.8359375;0.58203125;0.55859375;0.48828125;0.3515625;0.048828125;0.03125;0.0234375;0.0234375;0.025390625;0.02734375;0.02734375;0.03515625;0.8;0.171875;0.84375;0.7265625;0.7734375;0.21484375;0.21484375;0.20703125;0.1796875;0.021484375;0.01953125;0.017578125;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.7
60;83.96;60;0.171875;0.84375;0.8046875;0.8359375;0.58203125;0.5546875;0.47265625;0.3359375;0.044921875;0.02734375;0.021484375;0.01953125;0.021484375;0.021484375;0.021484375;0.03125;0.8;0.171875;0.84375;0.7265625;0.7734375;0.21875;0.21484375;0.20703125;0.17578125;0.01953125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.015625;0.017578125;0.7
61;84.1;61;0.171875;0.84375;0.796875;0.828125;0.58203125;0.55859375;0.48828125;0.359375;0.048828125;0.029296875;0.0234375;0.021484375;0.0234375;0.0234375;0.025390625;0.033203125;0.8;0.171875;0.84375;0.734375;0.765625;0.21484375;0.21484375;0.20703125;0.1796875;0.021484375;0.017578125;0.017578125;0.017578125;0.015625;0.015625;0.015625;0.01953125;0.7
62;83.27;62;0.171875;0.84375;0.796875;0.8359375;0.578125;0.55859375;0.48828125;0.3515625;0.048828125;0.029296875;0.0234375;0.021484375;0.0234375;0.0234375;0.025390625;0.033203125;0.8;0.171875;0.84375;0.7265625;0.765625;0.21484375;0.21484375;0.20703125;0.1796875;0.021484375;0.017578125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.01953125;0.7
63;84.3;63;0.171875;0.859375;0.8046875;0.828125;0.58203125;0.5625;0.48828125;0.359375;0.048828125;0.03125;0.0234375;0.0234375;0.0234375;0.025390625;0.025390625;0.033203125;0.8;0.171875;0.84375;0.7265625;0.765625;0.21875;0.21484375;0.20703125;0.1796875;0.021484375;0.017578125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.01953125;0.7
64;83.7;64;0.171875;0.84375;0.8046875;0.828125;0.58203125;0.5625;0.49609375;0.359375;0.05078125;0.03125;0.0234375;0.0234375;0.0234375;0.0234375;0.025390625;0.033203125;0.8;0.171875;0.84375;0.7265625;0.765625;0.21875;0.21484375;0.20703125;0.1796875;0.021484375;0.017578125;0.015625;0.015625;0.015625;0.015625;0.015625;0.017578125;0.7
65;83.82;65;0.171875;0.84375;0.796875;0.828125;0.57421875;0.55859375;0.4921875;0.35546875;0.05078125;0.029296875;0.021484375;0.01953125;0.021484375;0.021484375;0.021484375;0.03125;0.8;0.171875;0.84375;0.7265625;0.7734375;0.21875;0.21484375;0.20703125;0.1796875;0.021484375;0.017578125;0.015625;0.015625;0.015625;0.015625;0.015625;0.01953125;0.7
66;83.9;66;0.171875;0.84375;0.8046875;0.828125;0.578125;0.5625;0.49609375;0.36328125;0.052734375;0.03125;0.021484375;0.01953125;0.021484375;0.021484375;0.021484375;0.03125;0.8;0.171875;0.84375;0.7265625;0.7734375;0.21875;0.21484375;0.20703125;0.17578125;0.021484375;0.017578125;0.017578125;0.015625;0.015625;0.015625;0.015625;0.01953125;0.7
