Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,129362512.0,0.5486316680908203,3.092885947353352e-07,39.24,0.5330358147621155,3.362001166351547e-07,39.98
0,4010237872.0,0.5395840406417847,3.276655888839741e-07,40.8,0.523393452167511,3.359814684245066e-07,41.48
10,42818991472.0,0.39712464809417725,3.167842805851251e-07,72.42,0.3896258771419525,4.0252879784929974e-07,70.65
20,81627745072.0,0.37727072834968567,2.988134895076655e-07,76.74,0.3688857853412628,4.153472445977968e-07,75.16
30,120436498672.0,0.3410552144050598,2.906262182023056e-07,82.56,0.3360535502433777,4.4933824483450735e-07,80.16
40,159245252272.0,0.25847694277763367,4.5927416181257286e-07,90.56,0.2620267868041992,6.402973440344795e-07,87.23
50,198054005872.0,0.24022534489631653,1.3798802456221892e-06,90.96,0.24837726354599,1.2644209164136555e-06,87.62
60,236862759472.0,0.240652397274971,1.315514168709342e-06,90.66,0.2485668659210205,1.4749759884580271e-06,87.42
70,275671513072.0,0.24011853337287903,1.8983452036991366e-06,90.26,0.24557730555534363,1.908427520902478e-06,87.39
80,314480266672.0,0.2289915680885315,4.230699232721236e-06,89.1,0.22737254202365875,4.700425051851198e-06,86.72
90,353289020272.0,0.20713819563388824,7.923845259938389e-06,89.32,0.19860906898975372,8.782574695942458e-06,86.75
