Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,21375211200.0,49.20683288574219,17.18,49.41806411743164,17.68
0,27774053280.0,9.799537658691406,32.78,9.551115036010742,33.61
10,91762474080.0,4.458064556121826,86.62,4.90907621383667,83.53
20,155750894880.0,3.0357179641723633,90.9,5.490289688110352,87.27
30,219739315680.0,2.8297483921051025,93.1,4.3187055587768555,88.66
40,283727736480.0,2.2120890617370605,94.64,4.967046737670898,89.38
50,347716157280.0,2.806156635284424,95.22,2.9575371742248535,89.95
60,411704578080.0,1.6285192966461182,96.2,5.762538433074951,90.08
70,475692998880.0,1.1865631341934204,96.62,4.983404159545898,90.28
80,539681419680.0,1.2992823123931885,97.0,4.557405948638916,90.44
90,603669840480.0,1.4768238067626953,96.86,5.09193754196167,90.46
100,661259419200.0,3.189009428024292,97.4,3.3822429180145264,90.64
