Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,1.7139899730682373,11.58,1.7254060506820679,11.96
0,12548411520.0,0.39565280079841614,66.56,0.4183686673641205,64.29
10,138032526720.0,0.2148326337337494,77.7,0.28433600068092346,76.15
20,263516641920.0,0.17824003100395203,83.62,0.245281383395195,81.22
30,389000757120.0,0.21894396841526031,87.08,0.290181040763855,84.04
40,514484872320.0,0.14405682682991028,89.98,0.32253703474998474,86.46
50,639968987520.0,0.2568191885948181,92.1,0.32588478922843933,87.83
60,765453102720.0,0.24369452893733978,93.1,0.41016924381256104,88.46
70,890937217920.0,0.1560850739479065,94.82,0.2431129664182663,89.23
80,1016421333120.0,0.23287154734134674,95.62,0.42790013551712036,89.56
90,1141905448320.0,0.16162514686584473,95.86,0.2264794260263443,90.27
100,1267389563520.0,0.11028026044368744,96.84,0.22950395941734314,90.44
101,1267389563520.0,0.09550535678863525,96.66,0.22950394451618195,90.44
