Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,119054272.0,0.4168583154678345,5.064327979198424e-07,81.8,0.39831027388572693,4.967926656718191e-07,80.73
0,3690682432.0,0.40219518542289734,4.288976640509645e-07,84.8,0.3832375109195709,5.130488602844707e-07,83.03
10,39406964032.0,0.23859550058841705,4.292452899790078e-07,96.32,0.24300441145896912,4.858192141909967e-07,91.48
20,75123245632.0,0.22536487877368927,5.450622211355949e-07,96.32,0.23395130038261414,4.80683695514017e-07,91.44
30,110839527232.0,0.212528795003891,4.663730805987143e-07,95.88,0.22349892556667328,4.89655008095724e-07,91.34
40,146555808832.0,0.19652219116687775,4.587483033446915e-07,95.44,0.21600854396820068,6.852648652966309e-07,91.11
50,182272090432.0,0.1822754293680191,9.962013791664504e-07,94.98,0.20012184977531433,1.0513772394915577e-06,90.94
60,217988372032.0,0.17912657558918,9.159375053968688e-07,95.08,0.1979011595249176,1.1625249953794992e-06,90.84
70,253704653632.0,0.17600083351135254,1.258979068552435e-06,94.7,0.19055233895778656,1.3328516388355638e-06,90.77
80,289420935232.0,0.15063996613025665,1.8588930288387928e-06,94.64,0.17142252624034882,2.133021098416066e-06,90.62
90,325137216832.0,0.12734052538871765,2.799975163725321e-06,94.48,0.1585054248571396,3.0184014576661866e-06,90.43
