Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,0.23543226718902588,97.06,0.27173346281051636,91.07
0,2554684080.0,0.15641869604587555,97.4,0.18747924268245697,91.69
10,28101524880.0,0.06893111020326614,98.44,0.17017391324043274,92.33
20,53648365680.0,0.06806876510381699,98.18,0.16723644733428955,92.39
30,79195206480.0,0.06521204859018326,98.1,0.17879782617092133,92.43
40,104742047280.0,0.06770738214254379,98.56,0.1932513266801834,92.6
50,130288888080.0,0.07225935161113739,98.64,0.1810140758752823,92.71
60,155835728880.0,0.07241608202457428,98.82,0.18844830989837646,92.69
70,181382569680.0,0.06099815294146538,98.84,0.19641317427158356,92.69
80,206929410480.0,0.0584171861410141,98.76,0.18009449541568756,92.77
90,232476251280.0,0.07539165765047073,98.7,0.18616029620170593,92.87
100,258023092080.0,0.06596069037914276,99.08,0.18856695294380188,92.89
101,258023092080.0,0.07932247966527939,98.86,0.18856695294380188,92.89
