Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,94658320.0,0.8496758937835693,2.1419591575977392e-06,30.2,0.8326448798179626,2.3141076326282928e-06,32.71
0,2934407920.0,0.6855563521385193,2.149303554688231e-06,42.82,0.6846703290939331,2.4210987703554565e-06,45.82
10,31331903920.0,0.24764546751976013,1.1838300224553677e-06,81.3,0.26774540543556213,1.4000738701724913e-06,80.6
20,59729399920.0,0.23892809450626373,1.368282710245694e-06,82.46,0.25852444767951965,1.4500342331302818e-06,80.92
30,88126895920.0,0.21952472627162933,1.0939377261820482e-06,82.74,0.2461925595998764,1.4545502153850975e-06,81.26
40,116524391920.0,0.1959356665611267,2.1612493128486676e-06,83.88,0.22414924204349518,2.157177959816181e-06,82.04
50,144921887920.0,0.1731344312429428,2.0612160369637422e-06,83.92,0.20622070133686066,3.0813605462753912e-06,82.6
60,173319383920.0,0.1742684692144394,2.72841748483188e-06,84.38,0.20294661819934845,3.240701744289254e-06,82.78
70,201716879920.0,0.16784057021141052,3.5130060496157967e-06,84.8,0.1999569535255432,3.5239474982518004e-06,82.82
80,230114375920.0,0.14067889750003815,3.5020884752157144e-06,85.7,0.1897171586751938,4.793056177732069e-06,83.6
90,258511871920.0,0.13455963134765625,4.391625680000288e-06,86.48,0.1730310618877411,5.8359310060041025e-06,84.31
