Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,3348885120.0,5673.2412109375,10.14,5667.4306640625,10.0
0,13395540480.0,15.695122718811035,10.36,17.382186889648438,10.48
10,113862094080.0,53.041290283203125,20.64,69.50749969482422,19.55
20,214328647680.0,29.98072624206543,28.34,4.67307186126709,30.51
30,314795201280.0,38.274864196777344,31.88,8.901134490966797,33.53
40,415261754880.0,76.60383605957031,30.72,106.527587890625,29.61
50,515728308480.0,13.516189575195312,35.28,24.554428100585938,36.59
60,616194862080.0,78.65721130371094,33.2,64.5539779663086,34.11
70,716661415680.0,13.656964302062988,37.54,50.74834442138672,36.77
80,817127969280.0,46.70926284790039,36.26,34.77128982543945,38.09
90,917594522880.0,99.15884399414062,37.06,70.25476837158203,38.93
100,1018061076480.0,55.79276657104492,40.06,31.285308837890625,40.04
110,1118527630080.0,22.990861892700195,40.52,61.36380386352539,39.49
120,1218994183680.0,13.982954978942871,41.26,53.90011215209961,40.57
130,1319460737280.0,23.3792667388916,42.1,28.455726623535156,41.98
140,1419927290880.0,67.9195785522461,41.52,37.74516677856445,42.44
150,1520393844480.0,13.408439636230469,42.78,47.852149963378906,42.71
160,1620860398080.0,19.988540649414062,43.54,50.11411666870117,43.0
170,1721326951680.0,69.03594207763672,43.32,42.78461837768555,43.23
180,1821793505280.0,66.51237487792969,43.1,106.49119567871094,41.3
190,1922260058880.0,168.69476318359375,38.82,215.0398406982422,36.74
200,2012679957120.0,46.31880569458008,44.48,73.38501739501953,42.48
