Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143229808.0,1.079716444015503,4.8709975999372546e-06,75.72,0.9981313347816467,4.438676569407107e-06,75.67
0,4440124048.0,0.4870537221431732,2.6768275347421877e-06,92.08,0.42857810854911804,2.3899049210740486e-06,88.55
10,47409066448.0,0.12046188116073608,3.96756331610959e-06,97.16,0.14247898757457733,2.810300429700874e-06,91.95
20,90378008848.0,0.11314921081066132,2.596198555693263e-06,97.08,0.13770633935928345,2.8340969038254116e-06,92.08
30,133346951248.0,0.10438374429941177,3.476890242382069e-06,97.34,0.13161183893680573,3.117379037576029e-06,92.14
40,176315893648.0,0.08507180213928223,4.744404122902779e-06,97.38,0.11751173436641693,4.313487352192169e-06,92.46
50,219284836048.0,0.06731719523668289,5.8499895203567576e-06,97.5,0.10900823771953583,5.150845026946627e-06,92.49
60,262253778448.0,0.07435204088687897,6.046775524737313e-06,97.8,0.11122670024633408,5.305123067955719e-06,92.51
70,305222720848.0,0.06478416174650192,5.306637376634171e-06,97.76,0.11138349026441574,5.67891356695327e-06,92.53
80,348191663248.0,0.059654366225004196,5.866190349479439e-06,98.12,0.11280252784490585,7.118875601008767e-06,92.59
90,391160605648.0,0.05101584270596504,7.858843673602678e-06,98.06,0.1151759922504425,7.995631676749326e-06,92.73
