Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,285.9447326660156,0.92,287.8721008300781,1.0
0,60766415424.0,1.3578237295150757,1.04,1.7413780689239502,0.96
10,668430569664.0,0.9624987244606018,1.8,1.3177602291107178,1.58
20,1276094723904.0,2.800737142562866,1.92,2.783003568649292,2.02
30,1883758878144.0,2.2838187217712402,2.98,3.0720465183258057,2.39
40,2491423032384.0,13.796107292175293,3.14,16.687572479248047,2.72
50,3099087186624.0,7.141922473907471,3.38,9.85965347290039,2.87
60,3706751340864.0,16.8378963470459,3.16,20.008697509765625,3.37
70,4314415495104.0,9.243803977966309,4.34,11.321510314941406,3.61
80,4922079649344.0,5.520278453826904,4.24,4.900808811187744,4.13
90,5529743803584.0,12.327554702758789,4.5,16.10796356201172,3.99
100,6137407957824.0,2.2838165760040283,5.34,3.968212366104126,4.4
110,6745072112064.0,2.5830273628234863,5.18,5.34157133102417,4.16
120,7352736266304.0,3.3867125511169434,5.02,3.8726367950439453,4.92
130,7960400420544.0,3.7067723274230957,5.38,6.534521579742432,4.9
140,8568064574784.0,8.481877326965332,5.24,10.866825103759766,5.3
150,9175728729024.0,13.114466667175293,5.34,16.433576583862305,5.26
160,9783392883264.0,14.589258193969727,5.6,18.148744583129883,5.65
170,10391057037504.0,12.235833168029785,6.06,14.555062294006348,5.92
180,10998721191744.0,11.59296989440918,6.96,13.731646537780762,6.25
190,11606385345984.0,18.16574478149414,7.26,17.846384048461914,6.69
200,12153283084800.0,3.307838201522827,8.46,5.367313861846924,7.24
