Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143915632.0,0.778677225112915,2.9622135571116814e-06,83.2,0.7266324162483215,3.1094127734832e-06,80.9
0,4461384592.0,0.42278653383255005,2.1263176677166484e-06,91.9,0.3785232603549957,2.2208052996575134e-06,88.69
10,47636074192.0,0.120457224547863,3.867733084916836e-06,97.2,0.14533202350139618,3.6958278997190064e-06,92.12
20,90810763792.0,0.11542854458093643,5.185266218177276e-06,97.3,0.1381986439228058,3.7884760786255356e-06,92.2
30,133985453392.0,0.10305745154619217,5.9025956034020055e-06,97.24,0.13192526996135712,4.102758339286083e-06,92.29
40,177160142992.0,0.07322647422552109,5.878378487977898e-06,97.54,0.1196785494685173,5.4046381592343096e-06,92.69
50,220334832592.0,0.058432437479496,8.944452019932214e-06,97.92,0.12001879513263702,6.289017164817778e-06,92.84
60,263509522192.0,0.06430499255657196,6.610571290366352e-06,97.94,0.12348964810371399,6.349442173814168e-06,92.84
70,306684211792.0,0.05935122072696686,7.075951998558594e-06,97.96,0.1254083663225174,6.581583420484094e-06,92.91
80,349858901392.0,0.0665174201130867,9.967371624952648e-06,98.12,0.120853953063488,7.652095519006252e-06,92.98
90,393033590992.0,0.05494008585810661,7.386187007796252e-06,98.42,0.11809644103050232,8.80037623574026e-06,93.02
