Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143823568.0,1.0163915157318115,4.243455805408303e-06,77.62,0.9189963340759277,3.5589387152867857e-06,77.37
0,4458530608.0,0.5088127851486206,2.9615389394166414e-06,91.46,0.4402371048927307,2.4295029561471893e-06,87.8
10,47605601008.0,0.11874646693468094,5.733135367336217e-06,97.28,0.1569397747516632,3.5587549973570276e-06,92.01
20,90752671408.0,0.10260521620512009,4.1001981117005926e-06,97.06,0.1527932584285736,3.7070485632284544e-06,92.08
30,133899741808.0,0.09740234911441803,3.971531896240776e-06,97.44,0.14470912516117096,4.067176632815972e-06,92.18
40,177046812208.0,0.0725138783454895,6.50408901492483e-06,97.5,0.14658129215240479,5.206827154324856e-06,92.57
50,220193882608.0,0.05797877162694931,7.5403663686302025e-06,98.12,0.13761402666568756,6.3618331296311226e-06,92.85
60,263340953008.0,0.07267336547374725,8.050029464357067e-06,97.9,0.13841697573661804,6.6187308220833074e-06,92.87
70,306488023408.0,0.05612519755959511,7.066042144288076e-06,97.88,0.13723352551460266,6.878736712678801e-06,92.9
80,349635093808.0,0.06110920011997223,7.930033461889252e-06,98.22,0.14385585486888885,8.057773811742663e-06,92.97
90,392782164208.0,0.05326445400714874,1.3981911251903512e-05,98.64,0.1303042620420456,9.277961908082943e-06,93.03
