Name,Dense Accuracy,Pruned Accuracy,Dense ECE,Pruned ECE
resnet_small_normal_small_imagenet_seed.4_rf_level_9_recording_200_test_acc_45.22.pth,45.22,40.65,4.973447695374489,1.3778624124825
resnet_small_normal_small_imagenet_seed.5_rf_level_9_recording_200_test_acc_45.39.pth,45.39,40.77,4.9687206745147705,1.8833151087164879
resnet_small_normal_small_imagenet_seed.7_rf_level_9_recording_200_test_acc_45.04.pth,45.04,40.73,4.860851913690567,1.6886496916413307
resnet_small_normal_small_imagenet_seed.6_rf_level_9_recording_200_test_acc_45.7.pth,45.7,41.94,4.6721190214157104,1.9519457593560219
