Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,119120032.0,0.4740314483642578,5.583465849667846e-07,80.0,0.46562129259109497,6.743470635228732e-07,78.14
0,3692720992.0,0.4525144696235657,6.19823310898937e-07,83.62,0.44490015506744385,6.656131290583289e-07,80.85
10,39428730592.0,0.24600692093372345,5.997646894684294e-07,95.16,0.25106751918792725,5.916089662605373e-07,90.79
20,75164740192.0,0.23352359235286713,4.36358391198155e-07,95.4,0.24016794562339783,5.97407677105366e-07,90.82
30,110900749792.0,0.2204076498746872,4.924285121887806e-07,95.34,0.22748738527297974,6.290922556217993e-07,90.7
40,146636759392.0,0.19585785269737244,9.17096826924535e-07,94.42,0.20739787817001343,1.0377199259892222e-06,90.11
50,182372768992.0,0.17663969099521637,1.6520474446224398e-06,94.46,0.18399035930633545,1.7510948282506433e-06,89.84
60,218108778592.0,0.17197555303573608,2.290063321197522e-06,94.26,0.1807709038257599,1.939569074238534e-06,89.86
70,253844788192.0,0.16470810770988464,1.6859358993315254e-06,94.26,0.17519263923168182,2.2788722162658814e-06,89.78
80,289580797792.0,0.1392873227596283,3.6149515381111996e-06,94.04,0.1492299884557724,3.705905328388326e-06,89.87
90,325316807392.0,0.1224401518702507,3.958716206398094e-06,93.74,0.13464944064617157,5.313083875080338e-06,90.04
