Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,10.701102256774902,9.66,10.479762077331543,10.0
0,12287765760.0,1.9213061332702637,15.18,2.0014970302581787,13.89
10,135165423360.0,1.4808975458145142,12.5,1.6886401176452637,15.21
20,258043080960.0,1.9570786952972412,15.44,1.8261502981185913,16.68
30,380920738560.0,2.975754737854004,16.22,2.014712333679199,16.15
40,503798396160.0,2.3359267711639404,20.3,5.8097381591796875,18.43
50,626676053760.0,16.157745361328125,19.84,9.900543212890625,19.22
60,749553711360.0,13.943817138671875,21.02,7.97581148147583,20.81
70,872431368960.0,8.961689949035645,22.0,13.295793533325195,21.22
80,995309026560.0,10.839995384216309,22.3,5.422514915466309,21.64
90,1118186684160.0,45.75382614135742,20.22,39.8420295715332,21.44
100,1241064341760.0,1.97777259349823,23.58,3.163543224334717,22.84
110,1363941999360.0,2.529341459274292,23.58,3.763674259185791,22.53
120,1486819656960.0,20.633529663085938,23.66,17.629064559936523,23.47
130,1609697314560.0,9.706965446472168,24.56,12.497041702270508,23.5
140,1732574972160.0,10.157915115356445,23.66,7.458077430725098,22.97
150,1855452629760.0,16.704721450805664,24.38,19.41853904724121,23.69
160,1978330287360.0,6.583348751068115,25.34,4.946556091308594,24.19
170,2101207944960.0,12.794347763061523,25.72,15.81494426727295,24.65
180,2224085602560.0,7.489428997039795,25.76,6.651014804840088,25.03
190,2346963260160.0,17.876178741455078,25.16,20.795490264892578,25.15
200,2457553152000.0,33.991092681884766,25.14,33.966678619384766,24.6
