Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,74062886400.0,20.660310745239258,16.94,24.18025016784668,16.52
0,96281752320.0,9.30264949798584,60.94,9.807125091552734,53.67
10,318470411520.0,3.5840113162994385,87.28,5.9486236572265625,68.1
20,540659070720.0,2.474081039428711,91.84,4.491042613983154,70.58
30,762847729920.0,2.0610008239746094,94.26,5.57711124420166,71.33
40,985036389120.0,1.6337543725967407,95.66,5.182890892028809,72.07
50,1207225048320.0,1.3911148309707642,96.22,5.22213888168335,72.28
60,1429413707520.0,1.3148366212844849,97.3,5.368152618408203,72.55
70,1651602366720.0,1.328371524810791,97.86,5.586172103881836,72.72
80,1873791025920.0,1.2702267169952393,98.16,5.649855613708496,72.62
90,2095979685120.0,1.199869990348816,98.38,6.064640045166016,72.92
100,2295949478400.0,1.1931034326553345,98.78,6.936767578125,72.74
