Epoch,Prob 0 train accuracy,Prob 1 train accuracy,Prob 2 train accuracy,Prob 3 train accuracy,Prob 4 train accuracy,Prob 5 train accuracy,Prob 6 train accuracy,Prob 7 train accuracy,Prob 8 train accuracy,Prob 9 train accuracy,Prob 10 train accuracy,Prob 11 train accuracy,Prob 12 train accuracy,Prob 13 train accuracy,Prob 14 train accuracy,Prob 15 train accuracy,Prob 16 train accuracy,Prob 17 train accuracy,Prob 18 train accuracy,Prob 19 train accuracy,Prob 20 train accuracy,Prob 21 train accuracy,Prob 22 train accuracy,Prob 23 train accuracy,Prob 24 train accuracy,Prob 25 train accuracy,Prob 26 train accuracy,Prob 27 train accuracy,Prob 28 train accuracy,Prob 29 train accuracy,Prob 30 train accuracy,Prob 31 train accuracy,Prob 32 train accuracy,Prob 33 train accuracy,Prob 34 train accuracy,Prob 35 train accuracy,Prob 36 train accuracy,Prob 37 train accuracy,Prob 38 train accuracy,Prob 39 train accuracy,Prob 40 train accuracy,Prob 41 train accuracy,Prob 42 train accuracy,Prob 43 train accuracy,Prob 44 train accuracy,Prob 45 train accuracy,Prob 46 train accuracy,Prob 47 train accuracy,Prob 48 train accuracy,Prob 0 test accuracy,Prob 1 test accuracy,Prob 2 test accuracy,Prob 3 test accuracy,Prob 4 test accuracy,Prob 5 test accuracy,Prob 6 test accuracy,Prob 7 test accuracy,Prob 8 test accuracy,Prob 9 test accuracy,Prob 10 test accuracy,Prob 11 test accuracy,Prob 12 test accuracy,Prob 13 test accuracy,Prob 14 test accuracy,Prob 15 test accuracy,Prob 16 test accuracy,Prob 17 test accuracy,Prob 18 test accuracy,Prob 19 test accuracy,Prob 20 test accuracy,Prob 21 test accuracy,Prob 22 test accuracy,Prob 23 test accuracy,Prob 24 test accuracy,Prob 25 test accuracy,Prob 26 test accuracy,Prob 27 test accuracy,Prob 28 test accuracy,Prob 29 test accuracy,Prob 30 test accuracy,Prob 31 test accuracy,Prob 32 test accuracy,Prob 33 test accuracy,Prob 34 test accuracy,Prob 35 test accuracy,Prob 36 test accuracy,Prob 37 test accuracy,Prob 38 test accuracy,Prob 39 test accuracy,Prob 40 test accuracy,Prob 41 test accuracy,Prob 42 test accuracy,Prob 43 test accuracy,Prob 44 test accuracy,Prob 45 test accuracy,Prob 46 test accuracy,Prob 47 test accuracy,Prob 48 test accuracy,Final test accuracy
0,20.766666666666666,21.033333331298827,20.577777776421442,40.28444443969727,20.702222222222222,10.388888887532552,39.706666662597655,21.47111110839844,20.31333332994249,42.39111110636393,45.98444444376628,56.00888888075087,68.91555555148655,10.028888888041179,9.902222221967909,68.96444444037543,9.806666666242812,9.81333333307902,69.24888888481988,9.822222221798366,9.822222221798366,69.25555555148655,9.866666665818956,9.871111109754775,78.0688888821072,10.026666665818956,9.946666665818956,77.41333333333333,9.913333332909477,10.04222222196791,77.91555555013021,9.922222220865885,9.931111110432942,77.693333327908,9.926666665818956,9.711111110432944,77.83555555555556,9.93999999915229,9.904444443596734,78.17111111111112,9.962222221374512,9.942222221544053,82.53777777099609,9.857777775065104,9.973333332485623,82.57555554877388,9.886666665818955,10.004444443088108,82.6177777709961,22.67,24.14,26.24,44.52,30.7,10.79,44.01,28.83,28.69,46.9,51.66,61.92,69.56,10.0,10.0,69.49,10.0,10.0,69.55,10.0,10.0,69.49,10.0,10.0,72.58,10.0,10.0,72.56,10.0,10.0,72.48,10.0,10.0,72.47,10.0,10.0,72.45,10.0,10.0,72.49,10.0,10.0,73.03,10.0,10.0,72.95,10.0,10.0,72.97,73.45
1,24.066666666666666,25.55777777709961,26.653333331976995,47.46666666666667,30.33777777608236,10.94666666531033,47.59333333265516,29.92888888719347,28.902222220187717,49.9711111070421,53.24444444037543,64.76444444308811,74.046666663954,9.986666666242812,9.757777777353922,74.25111110839843,9.913333331976997,9.748888888465034,74.30444444173177,9.857777777353922,9.777777776421441,74.31333333062067,9.828888888465034,9.917777777353923,81.29777777370877,9.9355555551317,9.9155555551317,81.27777777370876,9.886666666242812,9.833333331976997,81.30666666259765,9.782222221798367,9.668888888465034,81.26888888481987,9.833333332909477,9.817777777353923,81.27333332926432,9.751111109754774,9.822222221798366,81.24888888481988,9.708888888465033,9.853333331976996,84.01999999050564,9.842222221798368,9.953333332909478,83.98666666259766,9.939999999576145,9.6755555551317,83.98888887939454,23.13,26.62,27.93,47.78,31.67,13.57,48.61,31.04,29.26,50.76,54.16,64.4,70.55,10.0,10.0,70.63,10.0,10.0,70.72,10.0,10.0,70.61,10.0,10.0,72.7,10.0,10.0,72.69,10.0,10.0,72.72,10.0,10.0,72.81,10.0,10.0,72.75,10.0,10.0,72.73,10.0,10.0,73.01,10.0,10.0,73.02,10.0,10.0,72.99,73.45
2,24.51111110839844,26.41111110772027,27.653333331637914,49.166666661919486,30.817777775743274,11.537777775743272,49.51555555080838,30.657777775743273,29.282222217475045,51.36888888481988,54.13555555216471,66.5022222140842,74.79111110568576,9.55555555504693,9.691111110602485,75.0044444390191,9.859999999745687,9.668888888380263,75.0044444390191,9.493333332824706,9.757777777523465,74.9955555501302,9.508888888380262,9.588888888380263,81.34222221950955,9.71555555504693,9.571111110856798,81.36444444173178,9.671111110602485,9.713333332824707,81.36666666395399,9.619999999491373,9.593333332824708,81.406666663954,9.571111110856798,9.651111110856798,81.38888888617622,9.717777777269152,9.659999999491374,81.36444444173178,9.539999999745687,9.695555555301242,84.02444443630642,9.533333332824707,9.517777777523465,84.00888888075087,9.559999999491374,9.677777777269151,84.00666665852864,23.86,27.34,29.25,49.28,31.0,12.36,50.3,32.51,30.18,52.08,54.1,65.04,70.72,10.0,10.0,70.77,10.0,10.0,70.79,10.0,10.0,70.85,10.0,10.0,72.77,10.0,10.0,72.69,10.0,10.0,72.74,10.0,10.0,72.74,10.0,10.0,72.8,10.0,10.0,72.77,10.0,10.0,72.99,10.0,10.0,72.96,10.0,10.0,72.96,73.45
3,24.988888886515298,27.29111110941569,28.32444444173177,49.94666666395399,30.924444444444443,12.115555554199219,50.45333332655165,31.597777775065104,29.248888884819877,52.26666666531033,54.76000000135634,66.47333333062066,74.89111110704211,9.848888887532553,9.808888887532552,75.0666666571723,9.793333331976996,9.879999998643664,75.02888887939453,9.819999998643663,9.808888887532552,74.99333332383898,9.924444443088108,9.931111109754774,81.20444443630642,9.97777777642144,9.84666666531033,81.22444443630643,9.88666666531033,9.919999998643663,81.21111110297309,9.84666666531033,9.957777776421441,81.21999999186198,9.815555554199218,9.91777777642144,81.24222221408421,9.851111109754774,9.871111109754775,81.24444443630642,9.837777776421442,9.839999998643663,83.8688888821072,9.819999998643663,9.855555554199219,83.87111110432943,9.94666666531033,9.904444443088108,83.8577777709961,24.69,27.58,29.49,50.17,32.32,13.06,50.76,34.53,29.98,52.42,55.1,65.36,71.0,10.0,10.0,71.06,10.0,10.0,71.05,10.0,10.0,71.08,10.0,10.0,72.68,10.0,10.0,72.68,10.0,10.0,72.77,10.0,10.0,72.83,10.0,10.0,72.85,10.0,10.0,72.81,10.0,10.0,73.01,10.0,10.0,73.0,10.0,10.0,72.98,73.45
4,25.484444444444446,27.542222219848632,28.684444443766274,50.419999995930986,31.182222219509548,11.315555555216472,51.03999999525282,32.40222221883138,29.011111110432942,52.782222216796875,55.25111110636393,67.25777777913412,75.21111111111111,9.9755555551317,9.955555555131701,75.34444443766276,9.966666666242812,9.94666666624281,75.37111110432943,9.986666666242812,9.955555555131701,75.34222222086589,9.94666666624281,9.966666666242812,81.2177777750651,9.962222221798367,9.955555555131701,81.18888888617622,9.962222221798367,9.962222221798367,81.19111110839843,9.942222221798367,9.9755555551317,81.17777777506511,9.962222221798367,9.955555555131701,81.17333333062066,9.942222221798367,9.9755555551317,81.17111110839843,9.966666666242812,9.942222221798367,83.89111110297308,9.942222221798367,9.962222221798367,83.8822222140842,9.942222221798367,9.962222221798367,83.88888888075087,24.88,27.81,29.87,50.42,31.77,14.39,51.24,34.04,30.03,52.76,54.88,65.45,71.05,10.0,10.0,71.11,10.0,10.0,71.03,10.0,10.0,71.09,10.0,10.0,72.73,10.0,10.0,72.75,10.0,10.0,72.77,10.0,10.0,72.75,10.0,10.0,72.77,10.0,10.0,72.78,10.0,10.0,73.16,10.0,10.0,73.14,10.0,10.0,73.13,73.45
5,25.679999998304577,27.984444444444446,29.175555553181965,50.515555553521054,31.331111110432943,12.713333331976996,51.23333333197699,33.17111110941569,29.586666664971247,52.97111111043294,55.13777777235243,67.13111110568576,75.02888887939453,9.866666665988499,9.866666665988499,75.12666665717231,9.866666665988499,9.866666665988499,75.14888887939453,9.85999999932183,9.866666665988499,75.10222221272787,9.855555554877387,9.855555554877387,81.14444444037544,9.855555554877387,9.855555554877387,81.199999995931,9.85999999932183,9.866666665988499,81.18444444037543,9.855555554877387,9.855555554877387,81.17777777370877,9.855555554877387,9.855555554877387,81.17999999593098,9.855555554877387,9.866666665988499,81.18444444037543,9.855555554877387,9.855555554877387,83.91111110839844,9.855555554877387,9.855555554877387,83.92444444173177,9.855555554877387,9.866666665988499,83.906666663954,24.1,28.05,28.88,50.43,31.04,13.74,51.19,33.69,29.28,52.78,54.96,65.7,70.91,10.0,10.0,70.99,10.0,10.0,70.92,10.0,10.0,70.94,10.0,10.0,72.72,10.0,10.0,72.65,10.0,10.0,72.72,10.0,10.0,72.74,10.0,10.0,72.77,10.0,10.0,72.76,10.0,10.0,73.18,10.0,10.0,73.18,10.0,10.0,73.18,73.45
6,25.81333333129883,28.015555553860136,28.557777775065105,50.91999999457465,30.633333331637914,12.106666664971245,51.59111110568576,32.017777774386936,28.66222221883138,53.29333332994249,55.24888888753255,67.19777777642145,75.25111111111111,10.122222221544053,10.135555554877387,75.32,10.135555554877387,10.135555554877387,75.33111111111111,10.135555554877387,10.135555554877387,75.28666666666666,10.135555554877387,10.135555554877387,81.3377777750651,10.135555554877387,10.135555554877387,81.3377777750651,10.135555554877387,10.135555554877387,81.34222221950955,10.135555554877387,10.122222221544053,81.35333333062066,10.135555554877387,10.135555554877387,81.35333333062066,10.135555554877387,10.135555554877387,81.33111110839843,10.135555554877387,10.135555554877387,84.0777777709961,10.135555554877387,10.135555554877387,84.0577777709961,10.135555554877387,10.135555554877387,84.06222221544054,24.43,28.46,29.45,50.56,31.88,16.11,51.33,34.3,30.03,52.95,55.03,65.68,71.0,10.0,10.0,71.07,10.0,10.0,70.97,10.0,10.0,71.02,10.0,10.0,72.78,10.0,10.0,72.81,10.0,10.0,72.78,10.0,10.0,72.82,10.0,10.0,72.85,10.0,10.0,72.85,10.0,10.0,73.41,10.0,10.0,73.43,10.0,10.0,73.42,73.45
7,25.88222222222222,27.9466666659885,28.684444443427193,50.893333331977,30.784444443766276,13.868888887532552,51.513333333333335,32.793333331298825,29.18222222120497,53.37999999932183,55.41111110432943,67.57555555284289,75.19333332655165,9.786666665988498,9.819999999321832,75.28222221544054,9.819999999321832,9.819999999321832,75.28222221544054,9.819999999321832,9.819999999321832,75.27333333333333,9.795555554877387,9.819999999321832,81.3577777750651,9.786666665988498,9.795555554877387,81.32444444173177,9.819999999321832,9.819999999321832,81.30666666395399,9.786666665988498,9.786666665988498,81.31777777506511,9.786666665988498,9.795555554877387,81.31999999728733,9.795555554877387,9.795555554877387,81.31555555284288,9.786666665988498,9.795555554877387,84.01111110297309,9.786666665988498,9.795555554877387,84.00444443630643,9.786666665988498,9.795555554877387,84.00666665852864,25.07,28.04,29.6,51.36,31.14,15.34,52.35,33.57,29.63,53.32,55.2,65.76,71.15,10.0,10.0,71.05,10.0,10.0,71.08,10.0,10.0,71.03,10.0,10.0,72.84,10.0,10.0,72.87,10.0,10.0,72.87,10.0,10.0,72.89,10.0,10.0,72.9,10.0,10.0,72.88,10.0,10.0,73.28,10.0,10.0,73.28,10.0,10.0,73.3,73.45
8,26.206666666666667,28.251111108398437,28.915555553860134,50.915555554199216,31.30444444342719,14.388888887193469,51.735555554877386,33.14666666666667,29.222222220865884,53.29333333333334,55.30444444240994,67.25555555284288,75.16888888075087,9.808888887532552,9.804444443088107,75.26222221950955,9.804444443088107,9.804444443088107,75.22222221272787,9.804444443088107,9.804444443088107,75.23111110161675,9.804444443088107,9.78666666531033,81.38222221272787,9.808888887532552,9.804444443088107,81.39555555284288,9.804444443088107,9.804444443088107,81.41555555284287,9.808888887532552,9.808888887532552,81.40444444173177,9.808888887532552,9.804444443088107,81.39999999050565,9.804444443088107,9.804444443088107,81.39111110161676,9.804444443088107,9.804444443088107,83.91111110975477,9.808888887532552,9.804444443088107,83.913333331977,9.808888887532552,9.804444443088107,83.90444444308811,25.06,28.21,29.56,51.11,31.32,13.8,51.98,34.13,30.05,53.48,54.83,65.57,71.0,10.0,10.0,70.94,10.0,10.0,71.06,10.0,10.0,70.96,10.0,10.0,72.64,10.0,10.0,72.63,10.0,10.0,72.65,10.0,10.0,72.69,10.0,10.0,72.69,10.0,10.0,72.69,10.0,10.0,72.94,10.0,10.0,72.94,10.0,10.0,72.93,73.45
9,26.03555555352105,28.135555553181966,28.762222221544054,51.20888888414171,31.168888886176216,12.648888887193468,51.89777777438694,32.61999999660916,29.168888887532553,53.51333332994249,55.57555554945204,67.33777776963976,75.26888888075086,9.891111109754775,9.895555554199218,75.43111110975478,9.895555554199218,9.895555554199218,75.43555555419921,9.895555554199218,9.895555554199218,75.40444443630642,9.895555554199218,9.895555554199218,81.3044444430881,9.895555554199218,9.895555554199218,81.333333331977,9.895555554199218,9.895555554199218,81.353333331977,9.895555554199218,9.891111109754775,81.37555555419922,9.895555554199218,9.895555554199218,81.39111110975477,9.895555554199218,9.895555554199218,81.38222222086588,9.895555554199218,9.895555554199218,83.98444444308811,9.895555554199218,9.895555554199218,83.98222222086588,9.895555554199218,9.895555554199218,83.99111110975477,25.26,28.09,29.26,51.33,30.12,17.13,52.48,34.47,30.16,53.55,54.66,65.46,71.21,10.0,10.0,71.22,10.0,10.0,71.15,10.0,10.0,71.14,10.0,10.0,72.77,10.0,10.0,72.72,10.0,10.0,72.72,10.0,10.0,72.73,10.0,10.0,72.75,10.0,10.0,72.7,10.0,10.0,73.06,10.0,10.0,73.05,10.0,10.0,73.05,73.45
