layer_names,pr
conv1,0.0
layer1.0.conv1,0.5422363
layer1.0.conv2,0.55848527
layer1.0.conv3,0.5168457
layer1.0.shortcut.0,0.508667
layer1.1.conv1,0.6109619
layer1.1.conv2,0.74156356
layer1.1.conv3,0.70861816
layer1.2.conv1,0.6138916
layer1.2.conv2,0.68915474
layer1.2.conv3,0.6164551
layer2.0.conv1,0.36880493
layer2.0.conv2,0.46043566
layer2.0.conv3,0.3651886
layer2.0.shortcut.0,0.41584778
layer2.1.conv1,0.47935486
layer2.1.conv2,0.4598253
layer2.1.conv3,0.35456848
layer2.2.conv1,0.44223022
layer2.2.conv2,0.40886095
layer2.2.conv3,0.26026917
layer2.3.conv1,0.26287842
layer2.3.conv2,0.2926229
layer2.3.conv3,0.31079102
layer3.0.conv1,0.26916504
layer3.0.conv2,0.4574551
layer3.0.conv3,0.4970894
layer3.0.shortcut.0,0.6567898
layer3.1.conv1,0.77430725
layer3.1.conv2,0.6934798
layer3.1.conv3,0.68969727
layer3.2.conv1,0.85521317
layer3.2.conv2,0.9047936
layer3.2.conv3,0.88051224
layer3.3.conv1,0.9042053
layer3.3.conv2,0.9776323
layer3.3.conv3,0.9698372
layer3.4.conv1,0.8367119
layer3.4.conv2,0.96081376
layer3.4.conv3,0.9617882
layer3.5.conv1,0.8926544
layer3.5.conv2,0.9881439
layer3.5.conv3,0.9876518
layer4.0.conv1,0.84373474
layer4.0.conv2,0.981578
layer4.0.conv3,0.98257446
layer4.0.shortcut.0,0.9807997
layer4.1.conv1,0.99934673
layer4.1.conv2,0.9997677
layer4.1.conv3,0.9989357
layer4.2.conv1,0.99999905
layer4.2.conv2,0.99999917
layer4.2.conv3,0.9998913
linear,0.0
