layer_names,pr
conv1,0.0
layer1.0.conv1,0.5126953
layer1.0.conv2,0.5375434
layer1.0.conv3,0.39764404
layer1.0.shortcut.0,0.3494873
layer1.1.conv1,0.32592773
layer1.1.conv2,0.37139213
layer1.1.conv3,0.26257324
layer1.2.conv1,0.25585938
layer1.2.conv2,0.29294163
layer1.2.conv3,0.21057129
layer2.0.conv1,0.28219604
layer2.0.conv2,0.34865993
layer2.0.conv3,0.16191101
layer2.0.shortcut.0,0.18560791
layer2.1.conv1,0.28146362
layer2.1.conv2,0.26583523
layer2.1.conv3,0.15875244
layer2.2.conv1,0.16871643
layer2.2.conv2,0.18111165
layer2.2.conv3,0.19142151
layer2.3.conv1,0.17747498
layer2.3.conv2,0.24702284
layer2.3.conv3,0.3390503
layer3.0.conv1,0.1800766
layer3.0.conv2,0.32232496
layer3.0.conv3,0.4564209
layer3.0.shortcut.0,0.578846
layer3.1.conv1,0.900795
layer3.1.conv2,0.98765904
layer3.1.conv3,0.98080826
layer3.2.conv1,0.86701965
layer3.2.conv2,0.9829915
layer3.2.conv3,0.9762497
layer3.3.conv1,0.83940506
layer3.3.conv2,0.9803348
layer3.3.conv3,0.98247147
layer3.4.conv1,0.91506195
layer3.4.conv2,0.9922875
layer3.4.conv3,0.995945
layer3.5.conv1,0.91264725
layer3.5.conv2,0.99277073
layer3.5.conv3,0.9972191
layer4.0.conv1,0.8906269
layer4.0.conv2,0.989563
layer4.0.conv3,0.9715376
layer4.0.shortcut.0,0.9554086
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
