layer_names,pr
conv1,0.0
layer1.0.conv1,0.79296875
layer1.0.conv2,0.88378906
layer1.0.conv3,0.8710327
layer1.0.shortcut.0,0.7130127
layer1.1.conv1,0.86590576
layer1.1.conv2,0.9581435
layer1.1.conv3,0.95532227
layer1.2.conv1,0.8008423
layer1.2.conv2,0.8477919
layer1.2.conv3,0.8742676
layer2.0.conv1,0.83340454
layer2.0.conv2,0.8811171
layer2.0.conv3,0.85269165
layer2.0.shortcut.0,0.81987
layer2.1.conv1,0.8677826
layer2.1.conv2,0.83255345
layer2.1.conv3,0.77290344
layer2.2.conv1,0.8838806
layer2.2.conv2,0.9149441
layer2.2.conv3,0.8856659
layer2.3.conv1,0.76937866
layer2.3.conv2,0.8076172
layer2.3.conv3,0.83099365
layer3.0.conv1,0.6911926
layer3.0.conv2,0.84320235
layer3.0.conv3,0.75533676
layer3.0.shortcut.0,0.8969631
layer3.1.conv1,0.9232712
layer3.1.conv2,0.8717058
layer3.1.conv3,0.7777481
layer3.2.conv1,0.8441086
layer3.2.conv2,0.828854
layer3.2.conv3,0.80589676
layer3.3.conv1,0.84902954
layer3.3.conv2,0.8949754
layer3.3.conv3,0.8875427
layer3.4.conv1,0.9165497
layer3.4.conv2,0.977456
layer3.4.conv3,0.9685707
layer3.5.conv1,0.888031
layer3.5.conv2,0.97495186
layer3.5.conv3,0.9764137
layer4.0.conv1,0.8757229
layer4.0.conv2,0.9903611
layer4.0.conv3,0.9913149
layer4.0.shortcut.0,0.99646425
layer4.1.conv1,0.99180126
layer4.1.conv2,0.99551517
layer4.1.conv3,0.99372005
layer4.2.conv1,0.99816704
layer4.2.conv2,0.99951935
layer4.2.conv3,0.99770546
linear,0.0
